hour,price_import,price_export
4929,18.68,18.68
4930,19.23,19.23
4931,20.04,20.04
4932,21.42,21.42
4933,22.72,22.72
4934,24.2,24.2
4935,25.12,25.12
4936,25.68,25.68
4937,29.54,29.54
4938,39.56,39.56
4939,41.64,41.64
4940,25.03,25.03
4941,22.88,22.88
4942,19.92,19.92
4943,17.36,17.36
4944,16.37,16.37
4945,16.23,16.23
4946,16.14,16.14
4947,17.29,17.29
4948,19.35,19.35
4949,26.32,26.32
4950,24.55,24.55
4951,19.03,19.03
4952,18.34,18.34
4953,20.07,20.07
4954,21.1,21.1
4955,21.18,21.18
4956,23.54,23.54
4957,24.9,24.9
4958,26.28,26.28
4959,26.72,26.72
4960,26.91,26.91
4961,29.12,29.12
4962,47.44,47.44
4963,45.34,45.34
4964,27.32,27.32
4965,20.05,20.05
4966,16.48,16.48
4967,15.74,15.74
4968,14.51,14.51
4969,14.47,14.47
4970,14.91,14.91
4971,16.52,16.52
4972,18.82,18.82
4973,22.99,22.99
4974,23.76,23.76
4975,19.05,19.05
4976,18.43,18.43
4977,18.83,18.83
4978,20.74,20.74
4979,23.47,23.47
4980,24.62,24.62
4981,26.49,26.49
4982,28.46,28.46
4983,28.81,28.81
4984,27.58,27.58
4985,27.07,27.07
4986,43.68,43.68
4987,42.13,42.13
4988,24.53,24.53
4989,19.44,19.44
4990,16.63,16.63
4991,17.27,17.27
4992,16.26,16.26
4993,16.07,16.07
4994,16.07,16.07
4995,16.62,16.62
4996,17.12,17.12
4997,16.92,16.92
4998,16.77,16.77
4999,14.98,14.98
5000,14.98,14.98
5001,16.36,16.36
5002,18.01,18.01
5003,19.27,19.27
5004,20.54,20.54
5005,21.99,21.99
5006,24.43,24.43
5007,25.63,25.63
5008,26.34,26.34
5009,26.22,26.22
5010,38.4,38.4
5011,33.4,33.4
5012,21.65,21.65
5013,17.35,17.35
5014,14.31,14.31
5015,15.22,15.22
5016,12.26,12.26
5017,10.35,10.35
5018,10.11,10.11
5019,10.08,10.08
5020,10.47,10.47
5021,10.66,10.66
5022,10.08,10.08
5023,6.23,6.23
5024,8.3,8.3
5025,9.99,9.99
5026,12.24,12.24
5027,14.72,14.72
5028,16.28,16.28
5029,19.28,19.28
5030,20.94,20.94
5031,22.27,22.27
5032,23.71,23.71
5033,25.97,25.97
5034,43.65,43.65
5035,40.67,40.67
5036,24.67,24.67
5037,19.77,19.77
5038,13.89,13.89
5039,15.57,15.57
5040,14.98,14.98
5041,13.55,13.55
5042,12.19,12.19
5043,12.67,12.67
5044,14.61,14.61
5045,12.79,12.79
5046,12.73,12.73
5047,9.56,9.56
5048,9.53,9.53
5049,11.34,11.34
5050,17.07,17.07
5051,19.97,19.97
5052,22.4,22.4
5053,27.85,27.85
5054,30.94,30.94
5055,30.61,30.61
5056,28.23,28.23
5057,32.06,32.06
5058,66.33,66.33
5059,48.53,48.53
5060,25.32,25.32
5061,22.37,22.37
5062,17.36,17.36
5063,17.95,17.95
5064,16.89,16.89
5065,14.54,14.54
5066,13.86,13.86
5067,14.15,14.15
5068,15.36,15.36
5069,14.82,14.82
5070,13.91,13.91
5071,11.69,11.69
5072,10.66,10.66
5073,12.92,12.92
5074,15.27,15.27
5075,19.79,19.79
5076,26.99,26.99
5077,29.26,29.26
5078,29.84,29.84
5079,27.44,27.44
5080,26.33,26.33
5081,27.11,27.11
5082,48.65,48.65
5083,39.24,39.24
5084,23.83,23.83
5085,19.34,19.34
5086,15.8,15.8
5087,17.33,17.33
5088,15.78,15.78
5089,13.78,13.78
5090,13.41,13.41
5091,13.56,13.56
5092,14.91,14.91
5093,14.09,14.09
5094,13.1,13.1
5095,10.29,10.29
5096,10.21,10.21
5097,12.26,12.26
5098,15.21,15.21
5099,18.25,18.25
5100,24.67,24.67
5101,25.6,25.6
5102,27.01,27.01
5103,29.47,29.47
5104,30.32,30.32
5105,30.86,30.86
5106,41.37,41.37
5107,35.76,35.76
5108,23.33,23.33
5109,19.35,19.35
5110,16.5,16.5
5111,15.4,15.4
5112,13.02,13.02
5113,12.17,12.17
5114,11.62,11.62
5115,12.75,12.75
5116,14.64,14.64
5117,16.28,16.28
5118,15.39,15.39
5119,11.82,11.82
5120,10.53,10.53
5121,14.49,14.49
5122,15.93,15.93
5123,20.14,20.14
5124,24.59,24.59
5125,27.25,27.25
5126,31.13,31.13
5127,30.12,30.12
5128,28.25,28.25
5129,29.84,29.84
5130,55.02,55.02
5131,57.5,57.5
5132,27.85,27.85
5133,23.31,23.31
5134,18.17,18.17
5135,18.14,18.14
5136,16.88,16.88
5137,15.77,15.77
5138,15.78,15.78
5139,16.21,16.21
5140,18.73,18.73
5141,19.13,19.13
5142,18.35,18.35
5143,15.91,15.91
5144,16.01,16.01
5145,20.02,20.02
5146,25.2,25.2
5147,34.1,34.1
5148,45.42,45.42
5149,59.14,59.14
5150,59.21,59.21
5151,63.91,63.91
5152,57.79,57.79
5153,121.59,121.59
5154,501.35,501.35
5155,397.84,397.84
5156,81.97,81.97
5157,33.28,33.28
5158,24.55,24.55
5159,22.6,22.6
5160,20.09,20.09
5161,19.77,19.77
5162,18.85,18.85
5163,19.05,19.05
5164,18.8,18.8
5165,18.32,18.32
5166,16.81,16.81
5167,14.18,14.18
5168,14.19,14.19
5169,18.34,18.34
5170,22.98,22.98
5171,27.53,27.53
5172,35.44,35.44
5173,40.87,40.87
5174,48.0,48.0
5175,53.03,53.03
5176,48.34,48.34
5177,56.67,56.67
5178,144.84,144.84
5179,110.85,110.85
5180,46.95,46.95
5181,26.92,26.92
5182,23.39,23.39
5183,20.85,20.85
5184,19.47,19.47
5185,18.62,18.62
5186,18.11,18.11
5187,17.87,17.87
5188,17.97,17.97
5189,17.11,17.11
5190,15.78,15.78
5191,12.38,12.38
5192,14.05,14.05
5193,17.19,17.19
5194,20.05,20.05
5195,22.95,22.95
5196,26.38,26.38
5197,27.47,27.47
5198,30.57,30.57
5199,31.68,31.68
5200,32.03,32.03
5201,38.39,38.39
5202,85.17,85.17
5203,61.02,61.02
5204,29.68,29.68
5205,22.15,22.15
5206,19.53,19.53
5207,18.78,18.78
5208,16.62,16.62
5209,15.08,15.08
5210,15.24,15.24
5211,15.47,15.47
5212,17.84,17.84
5213,17.69,17.69
5214,16.86,16.86
5215,13.49,13.49
5216,14.29,14.29
5217,17.75,17.75
5218,22.75,22.75
5219,29.28,29.28
5220,35.61,35.61
5221,36.51,36.51
5222,36.82,36.82
5223,37.56,37.56
5224,33.16,33.16
5225,44.08,44.08
5226,104.79,104.79
5227,76.97,76.97
5228,36.36,36.36
5229,23.61,23.61
5230,20.43,20.43
5231,17.66,17.66
5232,16.6,16.6
5233,15.38,15.38
5234,15.65,15.65
5235,16.09,16.09
5236,17.89,17.89
5237,19.92,19.92
5238,17.76,17.76
5239,14.91,14.91
5240,15.44,15.44
5241,19.75,19.75
5242,25.11,25.11
5243,37.93,37.93
5244,53.94,53.94
5245,65.9,65.9
5246,78.14,78.14
5247,89.59,89.59
5248,115.88,115.88
5249,188.2,188.2
5250,841.27,841.27
5251,388.07,388.07
5252,85.18,85.18
5253,28.63,28.63
5254,22.24,22.24
5255,20.06,20.06
5256,18.04,18.04
5257,16.45,16.45
5258,15.61,15.61
5259,15.64,15.64
5260,17.25,17.25
5261,18.33,18.33
5262,15.86,15.86
5263,13.26,13.26
5264,14.7,14.7
5265,18.48,18.48
5266,25.84,25.84
5267,33.41,33.41
5268,52.4,52.4
5269,67.24,67.24
5270,71.89,71.89
5271,83.67,83.67
5272,77.05,77.05
5273,122.16,122.16
5274,397.77,397.77
5275,165.57,165.57
5276,37.31,37.31
5277,24.97,24.97
5278,19.66,19.66
5279,18.95,18.95
5280,16.47,16.47
5281,15.65,15.65
5282,15.62,15.62
5283,15.77,15.77
5284,17.06,17.06
5285,18.05,18.05
5286,16.61,16.61
5287,14.02,14.02
5288,15.55,15.55
5289,19.86,19.86
5290,25.68,25.68
5291,32.6,32.6
5292,42.62,42.62
5293,38.15,38.15
5294,39.02,39.02
5295,41.56,41.56
5296,38.91,38.91
5297,44.37,44.37
5298,85.18,85.18
5299,66.72,66.72
5300,29.59,29.59
5301,25.11,25.11
5302,20.59,20.59
5303,23.87,23.87
5304,20.21,20.21
5305,18.47,18.47
5306,18.39,18.39
5307,18.43,18.43
5308,20.15,20.15
5309,21.1,21.1
5310,19.27,19.27
5311,16.57,16.57
5312,15.81,15.81
5313,19.07,19.07
5314,25.32,25.32
5315,30.71,30.71
5316,39.79,39.79
5317,41.59,41.59
5318,47.4,47.4
5319,54.72,54.72
5320,47.56,47.56
5321,48.33,48.33
5322,59.08,59.08
5323,48.52,48.52
5324,30.71,30.71
5325,28.54,28.54
5326,25.46,25.46
5327,29.53,29.53
5328,26.35,26.35
5329,23.03,23.03
5330,22.8,22.8
5331,21.85,21.85
5332,21.63,21.63
5333,20.83,20.83
5334,19.05,19.05
5335,16.02,16.02
5336,15.34,15.34
5337,17.73,17.73
5338,21.74,21.74
5339,27.06,27.06
5340,32.37,32.37
5341,32.14,32.14
5342,32.6,32.6
5343,35.05,35.05
5344,36.95,36.95
5345,37.35,37.35
5346,48.25,48.25
5347,35.52,35.52
5348,26.18,26.18
5349,24.39,24.39
5350,20.0,20.0
5351,18.99,18.99
5352,17.26,17.26
5353,15.67,15.67
5354,14.61,14.61
5355,14.24,14.24
5356,14.23,14.23
5357,13.56,13.56
5358,12.68,12.68
5359,8.41,8.41
5360,9.76,9.76
5361,12.83,12.83
5362,16.8,16.8
5363,21.59,21.59
5364,25.59,25.59
5365,27.37,27.37
5366,30.44,30.44
5367,32.15,32.15
5368,30.3,30.3
5369,34.17,34.17
5370,45.2,45.2
5371,43.99,43.99
5372,26.58,26.58
5373,22.06,22.06
5374,17.37,17.37
5375,16.83,16.83
5376,15.18,15.18
5377,13.48,13.48
5378,12.67,12.67
5379,13.59,13.59
5380,15.95,15.95
5381,15.41,15.41
5382,15.45,15.45
5383,11.71,11.71
5384,12.53,12.53
5385,14.91,14.91
5386,22.25,22.25
5387,29.85,29.85
5388,37.86,37.86
5389,40.01,40.01
5390,41.31,41.31
5391,45.24,45.24
5392,34.01,34.01
5393,36.83,36.83
5394,50.81,50.81
5395,47.7,47.7
5396,26.75,26.75
5397,23.58,23.58
5398,19.44,19.44
5399,17.09,17.09
5400,15.97,15.97
5401,14.55,14.55
5402,15.02,15.02
5403,15.82,15.82
5404,17.75,17.75
5405,18.52,18.52
5406,17.7,17.7
5407,14.19,14.19
5408,12.93,12.93
5409,16.0,16.0
5410,20.19,20.19
5411,25.08,25.08
5412,27.94,27.94
5413,29.22,29.22
5414,30.7,30.7
5415,31.72,31.72
5416,30.39,30.39
5417,30.0,30.0
5418,46.91,46.91
5419,48.76,48.76
5420,25.27,25.27
5421,23.71,23.71
5422,19.31,19.31
5423,18.14,18.14
5424,16.08,16.08
5425,14.98,14.98
5426,14.32,14.32
5427,14.35,14.35
5428,16.44,16.44
5429,17.02,17.02
5430,16.54,16.54
5431,11.83,11.83
5432,12.8,12.8
5433,15.94,15.94
5434,20.12,20.12
5435,26.6,26.6
5436,28.43,28.43
5437,32.16,32.16
5438,36.09,36.09
5439,39.89,39.89
5440,36.69,36.69
5441,48.62,48.62
5442,88.04,88.04
5443,58.19,58.19
5444,30.39,30.39
5445,25.18,25.18
5446,20.64,20.64
5447,19.76,19.76
5448,17.07,17.07
5449,15.76,15.76
5450,14.95,14.95
5451,15.52,15.52
5452,17.06,17.06
5453,17.37,17.37
5454,17.04,17.04
5455,12.63,12.63
5456,12.97,12.97
5457,15.74,15.74
5458,23.82,23.82
5459,27.16,27.16
5460,35.77,35.77
5461,39.7,39.7
5462,46.32,46.32
5463,53.71,53.71
5464,53.16,53.16
5465,88.82,88.82
5466,168.29,168.29
5467,99.34,99.34
5468,36.45,36.45
5469,29.53,29.53
5470,23.65,23.65
5471,22.62,22.62
5472,20.57,20.57
5473,17.68,17.68
5474,16.81,16.81
5475,16.97,16.97
5476,18.76,18.76
5477,20.29,20.29
5478,18.82,18.82
5479,15.59,15.59
5480,15.05,15.05
5481,18.8,18.8
5482,26.14,26.14
5483,32.94,32.94
5484,43.26,43.26
5485,50.29,50.29
5486,57.61,57.61
5487,65.67,65.67
5488,65.06,65.06
5489,106.65,106.65
5490,190.96,190.96
5491,99.43,99.43
5492,35.11,35.11
5493,28.08,28.08
5494,22.25,22.25
5495,20.44,20.44
5496,18.49,18.49
5497,16.89,16.89
5498,15.47,15.47
5499,13.49,13.49
5500,13.79,13.79
5501,12.25,12.25
5502,12.07,12.07
5503,10.84,10.84
5504,11.28,11.28
5505,17.09,17.09
5506,25.55,25.55
5507,31.7,31.7
5508,39.14,39.14
5509,40.99,40.99
5510,43.8,43.8
5511,48.25,48.25
5512,41.35,41.35
5513,65.03,65.03
5514,114.89,114.89
5515,66.96,66.96
5516,30.37,30.37
5517,26.97,26.97
5518,21.79,21.79
5519,20.84,20.84
5520,18.96,18.96
5521,16.93,16.93
5522,16.82,16.82
5523,16.3,16.3
5524,16.22,16.22
5525,15.97,15.97
5526,13.91,13.91
5527,11.47,11.47
5528,11.72,11.72
5529,18.21,18.21
5530,25.28,25.28
5531,29.71,29.71
5532,35.37,35.37
5533,38.99,38.99
5534,40.58,40.58
5535,46.22,46.22
5536,45.03,45.03
5537,76.21,76.21
5538,226.9,226.9
5539,114.4,114.4
5540,37.08,37.08
5541,27.32,27.32
5542,22.15,22.15
5543,21.07,21.07
5544,18.75,18.75
5545,16.06,16.06
5546,15.21,15.21
5547,15.4,15.4
5548,16.25,16.25
5549,17.99,17.99
5550,16.56,16.56
5551,15.6,15.6
5552,16.02,16.02
5553,20.1,20.1
5554,27.04,27.04
5555,37.44,37.44
5556,50.24,50.24
5557,66.99,66.99
5558,56.77,56.77
5559,62.35,62.35
5560,61.59,61.59
5561,140.84,140.84
5562,515.54,515.54
5563,256.28,256.28
5564,52.45,52.45
5565,31.14,31.14
5566,22.52,22.52
5567,20.25,20.25
5568,17.34,17.34
5569,15.99,15.99
5570,15.74,15.74
5571,16.82,16.82
5572,18.62,18.62
5573,21.22,21.22
5574,20.5,20.5
5575,15.87,15.87
5576,16.12,16.12
5577,18.93,18.93
5578,26.21,26.21
5579,32.73,32.73
5580,49.08,49.08
5581,65.02,65.02
5582,72.71,72.71
5583,77.09,77.09
5584,69.99,69.99
5585,195.48,195.48
5586,622.31,622.31
5587,276.44,276.44
5588,60.36,60.36
5589,31.17,31.17
5590,25.03,25.03
5591,20.23,20.23
5592,18.38,18.38
5593,16.45,16.45
5594,15.96,15.96
5595,16.32,16.32
5596,17.54,17.54
5597,18.6,18.6
5598,17.52,17.52
5599,14.98,14.98
5600,15.74,15.74
5601,17.74,17.74
5602,25.36,25.36
5603,30.09,30.09
5604,43.45,43.45
5605,51.09,51.09
5606,53.69,53.69
5607,57.77,57.77
5608,52.9,52.9
5609,73.24,73.24
5610,117.36,117.36
5611,63.83,63.83
5612,28.0,28.0
5613,22.28,22.28
5614,18.47,18.47
5615,17.51,17.51
5616,15.66,15.66
5617,14.45,14.45
5618,14.34,14.34
5619,14.83,14.83
5620,16.28,16.28
5621,17.2,17.2
5622,15.83,15.83
5623,12.21,12.21
5624,12.16,12.16
5625,15.24,15.24
5626,20.22,20.22
5627,25.6,25.6
5628,31.03,31.03
5629,36.31,36.31
5630,37.91,37.91
5631,42.22,42.22
5632,40.11,40.11
5633,52.2,52.2
5634,84.9,84.9
5635,53.99,53.99
5636,28.46,28.46
5637,22.5,22.5
5638,17.9,17.9
5639,18.66,18.66
5640,15.55,15.55
5641,14.71,14.71
5642,14.65,14.65
5643,15.15,15.15
5644,16.27,16.27
5645,16.9,16.9
5646,17.99,17.99
5647,15.0,15.0
5648,13.77,13.77
5649,16.65,16.65
5650,21.96,21.96
5651,26.63,26.63
5652,33.72,33.72
5653,35.91,35.91
5654,39.58,39.58
5655,41.52,41.52
5656,39.35,39.35
5657,35.22,35.22
5658,40.28,40.28
5659,31.14,31.14
5660,23.87,23.87
5661,20.18,20.18
5662,17.38,17.38
5663,18.7,18.7
5664,17.11,17.11
5665,15.2,15.2
5666,14.81,14.81
5667,13.65,13.65
5668,14.16,14.16
5669,16.0,16.0
5670,15.52,15.52
5671,11.5,11.5
5672,11.69,11.69
5673,15.64,15.64
5674,21.21,21.21
5675,23.71,23.71
5676,26.56,26.56
5677,29.09,29.09
5678,31.24,31.24
5679,28.1,28.1
5680,28.91,28.91
5681,33.1,33.1
5682,47.29,47.29
5683,38.87,38.87
5684,21.94,21.94
5685,20.05,20.05
5686,16.15,16.15
5687,16.62,16.62
5688,14.57,14.57
5689,13.86,13.86
5690,13.33,13.33
5691,13.39,13.39
5692,14.29,14.29
5693,14.3,14.3
5694,14.06,14.06
5695,11.42,11.42
5696,11.53,11.53
5697,15.38,15.38
5698,19.98,19.98
5699,24.64,24.64
5700,27.69,27.69
5701,26.42,26.42
5702,29.28,29.28
5703,30.24,30.24
5704,29.73,29.73
5705,36.89,36.89
5706,52.37,52.37
5707,48.03,48.03
5708,28.06,28.06
5709,21.65,21.65
5710,16.57,16.57
5711,18.32,18.32
5712,17.05,17.05
5713,17.21,17.21
5714,17.28,17.28
5715,18.34,18.34
5716,20.34,20.34
5717,20.1,20.1
5718,19.9,19.9
5719,15.4,15.4
5720,14.95,14.95
5721,18.82,18.82
5722,22.61,22.61
5723,27.93,27.93
5724,31.24,31.24
5725,34.81,34.81
5726,36.42,36.42
5727,38.6,38.6
5728,39.86,39.86
5729,41.69,41.69
5730,49.8,49.8
5731,39.21,39.21
5732,26.05,26.05
5733,22.22,22.22
5734,17.34,17.34
5735,18.72,18.72
5736,18.08,18.08
5737,18.0,18.0
5738,18.45,18.45
5739,19.08,19.08
5740,23.18,23.18
5741,25.26,25.26
5742,23.2,23.2
5743,18.77,18.77
5744,17.17,17.17
5745,20.08,20.08
5746,22.23,22.23
5747,27.67,27.67
5748,27.66,27.66
5749,32.34,32.34
5750,33.17,33.17
5751,36.38,36.38
5752,37.91,37.91
5753,41.89,41.89
5754,46.29,46.29
5755,38.22,38.22
5756,25.94,25.94
5757,22.37,22.37
5758,19.53,19.53
5759,20.5,20.5
5760,19.27,19.27
5761,18.58,18.58
5762,19.27,19.27
5763,20.74,20.74
5764,23.45,23.45
5765,28.0,28.0
5766,25.69,25.69
5767,20.03,20.03
5768,18.76,18.76
5769,23.32,23.32
5770,24.84,24.84
5771,26.94,26.94
5772,30.77,30.77
5773,37.87,37.87
5774,36.94,36.94
5775,37.7,37.7
5776,36.53,36.53
5777,36.57,36.57
5778,40.88,40.88
5779,40.47,40.47
5780,28.44,28.44
5781,23.4,23.4
5782,20.99,20.99
5783,18.76,18.76
5784,17.35,17.35
5785,16.82,16.82
5786,17.11,17.11
5787,17.92,17.92
5788,20.72,20.72
5789,23.58,23.58
5790,22.41,22.41
5791,18.1,18.1
5792,16.28,16.28
5793,17.2,17.2
5794,19.87,19.87
5795,21.8,21.8
5796,22.4,22.4
5797,26.73,26.73
5798,29.23,29.23
5799,31.0,31.0
5800,32.02,32.02
5801,35.97,35.97
5802,43.68,43.68
5803,35.49,35.49
5804,25.54,25.54
5805,21.0,21.0
5806,17.92,17.92
5807,15.46,15.46
5808,15.12,15.12
5809,15.93,15.93
5810,16.57,16.57
5811,17.7,17.7
5812,20.78,20.78
5813,24.44,24.44
5814,22.94,22.94
5815,17.76,17.76
5816,17.67,17.67
5817,19.56,19.56
5818,21.59,21.59
5819,20.8,20.8
5820,24.61,24.61
5821,26.4,26.4
5822,28.61,28.61
5823,32.6,32.6
5824,32.36,32.36
5825,34.4,34.4
5826,43.37,43.37
5827,36.69,36.69
5828,29.27,29.27
5829,23.31,23.31
5830,21.65,21.65
5831,22.52,22.52
5832,21.02,21.02
5833,19.95,19.95
5834,18.8,18.8
5835,18.46,18.46
5836,18.92,18.92
5837,19.64,19.64
5838,18.58,18.58
5839,17.15,17.15
5840,16.42,16.42
5841,17.17,17.17
5842,18.81,18.81
5843,19.35,19.35
5844,21.73,21.73
5845,24.71,24.71
5846,26.17,26.17
5847,26.9,26.9
5848,29.52,29.52
5849,39.59,39.59
5850,60.74,60.74
5851,52.35,52.35
5852,32.55,32.55
5853,23.83,23.83
5854,21.31,21.31
5855,25.17,25.17
5856,22.74,22.74
5857,21.09,21.09
5858,20.03,20.03
5859,19.42,19.42
5860,19.21,19.21
5861,20.33,20.33
5862,19.26,19.26
5863,17.28,17.28
5864,15.78,15.78
5865,16.49,16.49
5866,18.2,18.2
5867,18.98,18.98
5868,19.56,19.56
5869,19.84,19.84
5870,22.63,22.63
5871,23.42,23.42
5872,23.72,23.72
5873,26.68,26.68
5874,38.85,38.85
5875,33.44,33.44
5876,26.95,26.95
5877,24.26,24.26
5878,21.25,21.25
5879,23.05,23.05
5880,20.43,20.43
5881,19.04,19.04
5882,18.93,18.93
5883,18.39,18.39
5884,18.35,18.35
5885,18.97,18.97
5886,18.78,18.78
5887,16.73,16.73
5888,16.99,16.99
5889,16.67,16.67
5890,17.44,17.44
5891,18.86,18.86
5892,19.73,19.73
5893,20.08,20.08
5894,19.54,19.54
5895,20.17,20.17
5896,21.17,21.17
5897,23.59,23.59
5898,32.7,32.7
5899,31.08,31.08
5900,26.97,26.97
5901,22.11,22.11
5902,20.77,20.77
5903,18.76,18.76
5904,17.39,17.39
5905,16.72,16.72
5906,16.38,16.38
5907,16.67,16.67
5908,18.2,18.2
5909,20.58,20.58
5910,19.5,19.5
5911,18.24,18.24
5912,18.79,18.79
5913,18.59,18.59
5914,18.17,18.17
5915,18.98,18.98
5916,19.28,19.28
5917,18.79,18.79
5918,18.59,18.59
5919,18.64,18.64
5920,20.34,20.34
5921,25.22,25.22
5922,28.82,28.82
5923,28.22,28.22
5924,25.38,25.38
5925,19.76,19.76
5926,17.96,17.96
5927,19.62,19.62
5928,18.74,18.74
5929,17.73,17.73
5930,17.61,17.61
5931,17.75,17.75
5932,19.63,19.63
5933,21.49,21.49
5934,20.82,20.82
5935,20.15,20.15
5936,20.23,20.23
5937,19.46,19.46
5938,19.61,19.61
5939,19.8,19.8
5940,20.32,20.32
5941,21.01,21.01
5942,21.64,21.64
5943,22.2,22.2
5944,24.73,24.73
5945,38.11,38.11
5946,41.84,41.84
5947,35.93,35.93
5948,28.74,28.74
5949,22.95,22.95
5950,20.63,20.63
5951,20.62,20.62
5952,18.74,18.74
5953,18.51,18.51
5954,17.77,17.77
5955,18.48,18.48
5956,19.66,19.66
5957,22.83,22.83
5958,21.89,21.89
5959,20.33,20.33
5960,19.33,19.33
5961,19.17,19.17
5962,18.12,18.12
5963,19.31,19.31
5964,20.65,20.65
5965,23.56,23.56
5966,25.67,25.67
5967,26.43,26.43
5968,29.27,29.27
5969,44.61,44.61
5970,47.36,47.36
5971,39.44,39.44
5972,31.09,31.09
5973,23.12,23.12
5974,21.16,21.16
5975,20.5,20.5
5976,18.4,18.4
5977,17.27,17.27
5978,16.81,16.81
5979,16.52,16.52
5980,17.22,17.22
5981,17.77,17.77
5982,17.08,17.08
5983,11.8,11.8
5984,10.21,10.21
5985,10.34,10.34
5986,9.58,9.58
5987,10.43,10.43
5988,15.24,15.24
5989,16.69,16.69
5990,17.94,17.94
5991,20.28,20.28
5992,18.14,18.14
5993,21.95,21.95
5994,38.15,38.15
5995,30.84,30.84
5996,25.47,25.47
5997,21.05,21.05
5998,17.67,17.67
5999,18.52,18.52
6000,16.68,16.68
6001,16.3,16.3
6002,14.83,14.83
6003,14.52,14.52
6004,14.91,14.91
6005,14.29,14.29
6006,13.85,13.85
6007,7.72,7.72
6008,4.11,4.11
6009,5.43,5.43
6010,6.65,6.65
6011,8.83,8.83
6012,12.0,12.0
6013,13.6,13.6
6014,14.63,14.63
6015,15.36,15.36
6016,16.13,16.13
6017,20.6,20.6
6018,33.63,33.63
6019,27.29,27.29
6020,21.92,21.92
6021,19.47,19.47
6022,16.68,16.68
6023,15.78,15.78
6024,14.37,14.37
6025,13.92,13.92
6026,12.85,12.85
6027,12.67,12.67
6028,13.0,13.0
6029,12.15,12.15
6030,11.83,11.83
6031,5.1,5.1
6032,1.99,1.99
6033,1.82,1.82
6034,3.28,3.28
6035,7.21,7.21
6036,10.13,10.13
6037,11.44,11.44
6038,12.52,12.52
6039,14.16,14.16
6040,14.72,14.72
6041,20.04,20.04
6042,37.26,37.26
6043,23.58,23.58
6044,20.86,20.86
6045,18.18,18.18
6046,14.94,14.94
6047,14.87,14.87
6048,13.6,13.6
6049,12.45,12.45
6050,12.46,12.46
6051,14.25,14.25
6052,16.74,16.74
6053,17.43,17.43
6054,16.27,16.27
6055,10.29,10.29
6056,4.54,4.54
6057,4.66,4.66
6058,8.54,8.54
6059,10.99,10.99
6060,13.35,13.35
6061,14.62,14.62
6062,15.08,15.08
6063,17.74,17.74
6064,20.39,20.39
6065,33.58,33.58
6066,47.68,47.68
6067,29.48,29.48
6068,24.1,24.1
6069,18.62,18.62
6070,15.54,15.54
6071,16.68,16.68
6072,15.2,15.2
6073,14.44,14.44
6074,14.66,14.66
6075,15.07,15.07
6076,19.21,19.21
6077,20.0,20.0
6078,20.59,20.59
6079,12.81,12.81
6080,7.92,7.92
6081,11.82,11.82
6082,11.97,11.97
6083,15.0,15.0
6084,17.65,17.65
6085,20.03,20.03
6086,22.35,22.35
6087,25.1,25.1
6088,27.9,27.9
6089,43.15,43.15
6090,61.36,61.36
6091,38.65,38.65
6092,25.49,25.49
6093,23.11,23.11
6094,19.37,19.37
6095,18.18,18.18
6096,17.13,17.13
6097,17.33,17.33
6098,18.0,18.0
6099,20.3,20.3
6100,23.92,23.92
6101,27.46,27.46
6102,26.24,26.24
6103,21.65,21.65
6104,17.64,17.64
6105,18.19,18.19
6106,17.56,17.56
6107,20.69,20.69
6108,23.63,23.63
6109,22.24,22.24
6110,21.03,21.03
6111,24.2,24.2
6112,25.16,25.16
6113,46.16,46.16
6114,68.36,68.36
6115,42.92,42.92
6116,27.27,27.27
6117,21.5,21.5
6118,19.35,19.35
6119,16.11,16.11
6120,14.22,14.22
6121,13.4,13.4
6122,12.97,12.97
6123,15.44,15.44
6124,17.84,17.84
6125,22.5,22.5
6126,21.57,21.57
6127,15.67,15.67
6128,13.88,13.88
6129,14.13,14.13
6130,14.43,14.43
6131,17.01,17.01
6132,19.31,19.31
6133,20.6,20.6
6134,22.26,22.26
6135,23.84,23.84
6136,26.4,26.4
6137,41.98,41.98
6138,71.14,71.14
6139,39.62,39.62
6140,24.74,24.74
6141,18.61,18.61
6142,15.91,15.91
6143,13.42,13.42
6144,11.8,11.8
6145,10.44,10.44
6146,9.65,9.65
6147,9.67,9.67
6148,12.23,12.23
6149,14.81,14.81
6150,14.94,14.94
6151,10.59,10.59
6152,5.69,5.69
6153,9.55,9.55
6154,12.51,12.51
6155,15.66,15.66
6156,18.75,18.75
6157,22.35,22.35
6158,24.14,24.14
6159,25.63,25.63
6160,25.8,25.8
6161,48.3,48.3
6162,51.1,51.1
6163,25.54,25.54
6164,20.85,20.85
6165,18.0,18.0
6166,15.58,15.58
6167,15.54,15.54
6168,13.5,13.5
6169,12.33,12.33
6170,12.52,12.52
6171,12.34,12.34
6172,13.55,13.55
6173,14.15,14.15
6174,14.99,14.99
6175,14.18,14.18
6176,14.71,14.71
6177,16.31,16.31
6178,18.91,18.91
6179,20.69,20.69
6180,24.19,24.19
6181,27.72,27.72
6182,27.81,27.81
6183,32.02,32.02
6184,39.33,39.33
6185,68.87,68.87
6186,72.15,72.15
6187,35.75,35.75
6188,26.44,26.44
6189,21.06,21.06
6190,20.25,20.25
6191,20.03,20.03
6192,18.69,18.69
6193,17.48,17.48
6194,16.62,16.62
6195,16.77,16.77
6196,16.84,16.84
6197,17.35,17.35
6198,16.77,16.77
6199,14.89,14.89
