hour,timestamp_utc,total_gen_MW,co2_emissions_g,carbon_intensity_g_per_kwh,gen_Coal_MW,gen_NaturalGas_MW,gen_Nuclear_MW,gen_Petroleum_MW,gen_Hydro_MW,gen_Solar_MW,gen_Wind_MW,gen_Geothermal_MW,gen_BatteryStorage_MW,gen_Other_MW,gen_Unknown_MW
1569,2022-03-07 16:00:00,46643.0,12720386000.0,272.7180069892588,7746.0,10891.0,5125.0,0.0,52.0,3447.0,19337.0,0,0,45.0,0.0
1570,2022-03-07 17:00:00,46750.0,12762923000.0,273.00370053475933,7644.0,11080.0,5125.0,0.0,110.0,5498.0,17259.0,0,0,34.0,0.0
1571,2022-03-07 18:00:00,46264.0,12971049000.0,280.37024468269067,7845.0,10996.0,5125.0,0.0,120.0,7163.0,14980.0,0,0,35.0,0.0
1572,2022-03-07 19:00:00,45068.0,13726509000.0,304.5732892517973,8021.0,12386.0,5124.0,0.0,74.0,7228.0,12171.0,0,0,64.0,0.0
1573,2022-03-07 20:00:00,44300.0,14090432000.0,318.06844243792324,7904.0,13567.0,5124.0,0.0,74.0,7173.0,10409.0,0,0,49.0,0.0
1574,2022-03-07 21:00:00,43233.0,14090753000.0,325.92586681470175,7767.0,13911.0,5123.0,0.0,73.0,7057.0,9244.0,0,0,58.0,0.0
1575,2022-03-07 22:00:00,42814.0,14054229000.0,328.2624608772831,7547.0,14363.0,5124.0,0.0,74.0,6818.0,8831.0,0,0,57.0,0.0
1576,2022-03-07 23:00:00,42959.0,14375705000.0,334.6377941758421,7291.0,15767.0,5127.0,0.0,74.0,6152.0,8489.0,0,0,59.0,0.0
1577,2022-03-08 00:00:00,43459.0,15506141000.0,356.7993050921558,7194.0,18833.0,5127.0,0.0,74.0,3930.0,8231.0,0,0,70.0,0.0
1578,2022-03-08 01:00:00,45556.0,17875201000.0,392.3786328913864,7093.0,24907.0,5128.0,0.0,74.0,540.0,7729.0,0,0,85.0,0.0
1579,2022-03-08 02:00:00,47128.0,18489403000.0,392.3230987947717,7172.0,26245.0,5128.0,0.0,74.0,0.0,8471.0,0,0,38.0,0.0
1580,2022-03-08 03:00:00,47029.0,17744795000.0,377.3160177762657,7148.0,24540.0,5128.0,0.0,74.0,0.0,10113.0,0,0,26.0,0.0
1581,2022-03-08 04:00:00,45860.0,16882170000.0,368.12407326646314,7290.0,22117.0,5128.0,0.0,74.0,0.0,11168.0,0,0,83.0,0.0
1582,2022-03-08 05:00:00,43878.0,15581067000.0,355.09975386298373,7121.0,19474.0,5128.0,0.0,51.0,0.0,12037.0,0,0,67.0,0.0
1583,2022-03-08 06:00:00,42186.0,14790700000.0,350.6068363912198,6911.0,18140.0,5126.0,0.0,49.0,0.0,11912.0,0,0,48.0,0.0
1584,2022-03-08 07:00:00,40725.0,14725001000.0,361.5715408225905,6682.0,18578.0,5124.0,0.0,49.0,0.0,10267.0,0,0,25.0,0.0
1585,2022-03-08 08:00:00,40449.0,14986846000.0,370.5121511038592,6464.0,19719.0,5124.0,0.0,49.0,0.0,9072.0,0,0,21.0,0.0
1586,2022-03-08 09:00:00,40264.0,15135887000.0,375.9161285515597,6363.0,20291.0,5123.0,0.0,48.0,0.0,8399.0,0,0,40.0,0.0
1587,2022-03-08 10:00:00,40753.0,15855351000.0,389.0597256643683,6634.0,21386.0,5126.0,0.0,49.0,0.0,7533.0,0,0,25.0,0.0
1588,2022-03-08 11:00:00,42017.0,16576566000.0,394.52045600590236,6944.0,22342.0,5126.0,0.0,49.0,0.0,7518.0,0,0,38.0,0.0
1589,2022-03-08 12:00:00,44545.0,17759834000.0,398.69421932876867,6904.0,25177.0,5124.0,0.0,49.0,0.0,7240.0,0,0,51.0,0.0
1590,2022-03-08 13:00:00,48333.0,19723153000.0,408.06804874516376,6647.0,30340.0,5125.0,0.0,48.0,2.0,6105.0,0,0,66.0,0.0
1591,2022-03-08 14:00:00,49979.0,20839975000.0,416.9746293443246,6849.0,32440.0,5125.0,0.0,48.0,387.0,5042.0,0,0,88.0,0.0
1592,2022-03-08 15:00:00,50011.0,20416448000.0,408.23914738757475,6698.0,31604.0,5127.0,0.0,48.0,3118.0,3358.0,0,0,58.0,0.0
1593,2022-03-08 16:00:00,50145.0,20093202000.0,400.7020041878552,6758.0,30528.0,5130.0,0.0,49.0,5242.0,2380.0,0,0,58.0,0.0
1594,2022-03-08 17:00:00,50114.0,19983774000.0,398.7662928522968,6749.0,30253.0,5133.0,0.0,107.0,6080.0,1760.0,0,0,32.0,0.0
1595,2022-03-08 18:00:00,49434.0,19382569000.0,392.08983695432295,6732.0,28843.0,5133.0,0.0,81.0,6697.0,1928.0,0,0,20.0,0.0
1596,2022-03-08 19:00:00,48321.0,18581704000.0,384.54717410649613,6694.0,27008.0,5133.0,0.0,73.0,7096.0,2288.0,0,0,29.0,0.0
1597,2022-03-08 20:00:00,47298.0,18070295000.0,382.0519895132987,6599.0,26004.0,5130.0,0.0,74.0,7290.0,2159.0,0,0,42.0,0.0
1598,2022-03-08 21:00:00,45855.0,17463970000.0,380.8520335841239,6577.0,24664.0,5128.0,0.0,74.0,7417.0,1977.0,0,0,18.0,0.0
1599,2022-03-08 22:00:00,44706.0,16734605000.0,374.32570572182703,6562.0,22968.0,5128.0,0.0,74.0,7543.0,2404.0,0,0,27.0,0.0
1600,2022-03-08 23:00:00,44540.0,16462555000.0,369.61281993713516,6540.0,22382.0,5128.0,0.0,74.0,7621.0,2780.0,0,0,15.0,0.0
1601,2022-03-09 00:00:00,45114.0,17617023000.0,390.5001329964091,6404.0,25482.0,5130.0,0.0,74.0,5378.0,2523.0,0,0,123.0,0.0
1602,2022-03-09 01:00:00,47051.0,20483289000.0,435.34226690187245,6499.0,32445.0,5130.0,0.0,73.0,785.0,2032.0,0,0,87.0,0.0
1603,2022-03-09 02:00:00,48738.0,21369072000.0,438.44786408962204,6634.0,34280.0,5131.0,0.0,73.0,0.0,2548.0,0,0,72.0,0.0
1604,2022-03-09 03:00:00,48749.0,20886401000.0,428.44778354427785,6613.0,33216.0,5130.0,0.0,73.0,0.0,3679.0,0,0,38.0,0.0
1605,2022-03-09 04:00:00,47838.0,19683623000.0,411.464170742924,6436.0,30788.0,5130.0,0.0,73.0,0.0,5381.0,0,0,30.0,0.0
1606,2022-03-09 05:00:00,46080.0,18383615000.0,398.9499782986111,6261.0,28144.0,5130.0,0.0,48.0,0.0,6473.0,0,0,24.0,0.0
1607,2022-03-09 06:00:00,44376.0,17016062000.0,383.451910942852,5864.0,25829.0,5131.0,0.0,48.0,0.0,7468.0,0,0,36.0,0.0
1608,2022-03-09 07:00:00,43440.0,16459837000.0,378.9096915285451,5703.0,24914.0,5130.0,0.0,72.0,0.0,7599.0,0,0,22.0,0.0
1609,2022-03-09 08:00:00,43120.0,16605213000.0,385.0930658627087,5698.0,25284.0,5131.0,0.0,48.0,0.0,6939.0,0,0,20.0,0.0
1610,2022-03-09 09:00:00,43318.0,16734696000.0,386.3219908583037,5545.0,25944.0,5131.0,0.0,48.0,0.0,6632.0,0,0,18.0,0.0
1611,2022-03-09 10:00:00,43999.0,16747338000.0,380.6299688629287,5410.0,26265.0,5131.0,0.0,48.0,0.0,7124.0,0,0,21.0,0.0
1612,2022-03-09 11:00:00,45306.0,17124470000.0,377.9735575861917,5381.0,27199.0,5130.0,0.0,48.0,0.0,7528.0,0,0,20.0,0.0
1613,2022-03-09 12:00:00,48329.0,18138991000.0,375.3231186244284,5409.0,29454.0,5130.0,0.0,48.0,0.0,8249.0,0,0,39.0,0.0
1614,2022-03-09 13:00:00,52228.0,19518893000.0,373.72468790686986,5341.0,32771.0,5129.0,0.0,69.0,3.0,8850.0,0,0,65.0,0.0
1615,2022-03-09 14:00:00,53117.0,19400570000.0,365.2422011785304,5272.0,32589.0,5130.0,0.0,74.0,1219.0,8817.0,0,0,16.0,0.0
1616,2022-03-09 15:00:00,50982.0,17332404000.0,339.97104860539014,5429.0,26916.0,5130.0,0.0,74.0,6284.0,7096.0,0,0,53.0,0.0
1617,2022-03-09 16:00:00,48637.0,15287434000.0,314.3169603388367,5452.0,21899.0,5131.0,0.0,74.0,8363.0,7677.0,0,0,41.0,0.0
1618,2022-03-09 17:00:00,46649.0,13868034000.0,297.2847006366696,5512.0,18392.0,5133.0,0.0,135.0,8432.0,8982.0,0,0,63.0,0.0
1619,2022-03-09 18:00:00,44944.0,13006810000.0,289.40036489854043,5517.0,16385.0,5136.0,0.0,89.0,8404.0,9360.0,0,0,53.0,0.0
1620,2022-03-09 19:00:00,43245.0,12185409000.0,281.77613596947623,5525.0,14448.0,5135.0,0.0,73.0,8385.0,9622.0,0,0,57.0,0.0
1621,2022-03-09 20:00:00,41944.0,11449727000.0,272.9765163074576,5369.0,13126.0,5132.0,0.0,74.0,8166.0,10039.0,0,0,38.0,0.0
1622,2022-03-09 21:00:00,40937.0,10862604000.0,265.34929281579014,5112.0,12385.0,5133.0,0.0,74.0,7634.0,10560.0,0,0,39.0,0.0
1623,2022-03-09 22:00:00,40455.0,10453307000.0,258.3934495118032,4892.0,11990.0,5133.0,0.0,74.0,7057.0,11284.0,0,0,25.0,0.0
1624,2022-03-09 23:00:00,40432.0,10324913000.0,255.36488425009892,4717.0,12137.0,5132.0,0.0,74.0,6152.0,12177.0,0,0,43.0,0.0
1625,2022-03-10 00:00:00,40868.0,11036760000.0,270.0587256533229,4768.0,13782.0,5132.0,0.0,48.0,4395.0,12649.0,0,0,94.0,0.0
1626,2022-03-10 01:00:00,42332.0,12496760000.0,295.20835301899274,5005.0,16957.0,5132.0,0.0,48.0,798.0,14300.0,0,0,92.0,0.0
1627,2022-03-10 02:00:00,44017.0,12599086000.0,286.23227389417724,5170.0,16820.0,5131.0,0.0,48.0,0.0,16742.0,0,0,106.0,0.0
1628,2022-03-10 03:00:00,44300.0,12268636000.0,276.94437923250564,5311.0,15734.0,5132.0,0.0,48.0,0.0,18000.0,0,0,75.0,0.0
1629,2022-03-10 04:00:00,43579.0,11638315000.0,267.0624612772207,5266.0,14397.0,5132.0,0.0,48.0,0.0,18699.0,0,0,37.0,0.0
1630,2022-03-10 05:00:00,42109.0,11187724000.0,265.6848654681897,5273.0,13323.0,5132.0,0.0,48.0,0.0,18278.0,0,0,55.0,0.0
1631,2022-03-10 06:00:00,40664.0,10641961000.0,261.70472653944523,5092.0,12505.0,5131.0,0.0,48.0,0.0,17857.0,0,0,31.0,0.0
1632,2022-03-10 07:00:00,39858.0,10433266000.0,261.7609011992574,4915.0,12411.0,5131.0,0.0,72.0,0.0,17276.0,0,0,53.0,0.0
1633,2022-03-10 08:00:00,39676.0,10551304000.0,265.936687166045,5056.0,12413.0,5131.0,0.0,48.0,0.0,17010.0,0,0,18.0,0.0
1634,2022-03-10 09:00:00,39829.0,10746400000.0,269.813452509478,5164.0,12605.0,5131.0,0.0,48.0,0.0,16846.0,0,0,35.0,0.0
1635,2022-03-10 10:00:00,40532.0,11095242000.0,273.740303957367,5409.0,12842.0,5131.0,0.0,48.0,0.0,17058.0,0,0,44.0,0.0
1636,2022-03-10 11:00:00,41796.0,11768840000.0,281.57814144894246,5637.0,13902.0,5132.0,0.0,48.0,0.0,17044.0,0,0,33.0,0.0
1637,2022-03-10 12:00:00,44842.0,13322858000.0,297.1066856964453,5981.0,16670.0,5132.0,0.0,48.0,0.0,16922.0,0,0,89.0,0.0
1638,2022-03-10 13:00:00,48744.0,15057793000.0,308.91582553750203,6048.0,20572.0,5132.0,0.0,69.0,6.0,16845.0,0,0,72.0,0.0
1639,2022-03-10 14:00:00,49141.0,15116576000.0,307.6163692232555,6327.0,20001.0,5132.0,0.0,70.0,1269.0,16305.0,0,0,37.0,0.0
1640,2022-03-10 15:00:00,46999.0,14501626000.0,308.5517989744463,6694.0,17351.0,5132.0,0.0,27.0,5749.0,11967.0,0,0,79.0,0.0
1641,2022-03-10 16:00:00,44986.0,13846448000.0,307.7946027653048,6731.0,15617.0,5132.0,0.0,25.0,8224.0,9222.0,0,0,35.0,0.0
1642,2022-03-10 17:00:00,43119.0,13477122000.0,312.55646002922145,6767.0,14650.0,5132.0,0.0,60.0,8683.0,7779.0,0,0,48.0,0.0
1643,2022-03-10 18:00:00,41628.0,13541386000.0,325.29513788796004,6681.0,15074.0,5132.0,0.0,68.0,8635.0,6015.0,0,0,23.0,0.0
1644,2022-03-10 19:00:00,40257.0,13539293000.0,336.3214596219291,6760.0,14897.0,5132.0,0.0,26.0,8586.0,4807.0,0,0,49.0,0.0
1645,2022-03-10 20:00:00,39655.0,13190537000.0,332.63237927121423,6618.0,14396.0,5132.0,0.0,26.0,8525.0,4894.0,0,0,64.0,0.0
1646,2022-03-10 21:00:00,39389.0,12580828000.0,319.3995277869456,6188.0,13977.0,5131.0,0.0,26.0,8544.0,5490.0,0,0,33.0,0.0
1647,2022-03-10 22:00:00,39463.0,11935005000.0,302.43531915971926,6036.0,12783.0,5131.0,0.0,26.0,8558.0,6895.0,0,0,34.0,0.0
1648,2022-03-10 23:00:00,39887.0,11516138000.0,288.719081404969,5959.0,11983.0,5131.0,0.0,26.0,8221.0,8539.0,0,0,28.0,0.0
1649,2022-03-11 00:00:00,40087.0,11808218000.0,294.56477162172274,6177.0,12321.0,5132.0,0.0,1.0,5346.0,11022.0,0,0,88.0,0.0
1650,2022-03-11 01:00:00,40992.0,12440681000.0,303.49046155347384,6721.0,12955.0,5131.0,0.0,0.0,820.0,15329.0,0,0,36.0,0.0
1651,2022-03-11 02:00:00,42130.0,12430097000.0,295.04146688820316,6818.0,12751.0,5131.0,0.0,0.0,0.0,17405.0,0,0,25.0,0.0
1652,2022-03-11 03:00:00,41907.0,12274690000.0,292.903094948338,7023.0,11829.0,5131.0,0.0,0.0,0.0,17828.0,0,0,96.0,0.0
1653,2022-03-11 04:00:00,41014.0,11689763000.0,285.0188472228995,6904.0,10804.0,5131.0,0.0,0.0,0.0,18141.0,0,0,34.0,0.0
1654,2022-03-11 05:00:00,39402.0,10735961000.0,272.47248870615704,6544.0,9406.0,5130.0,0.0,0.0,0.0,18291.0,0,0,31.0,0.0
1655,2022-03-11 06:00:00,37754.0,9352366000.0,247.71854637919162,5434.0,8706.0,5130.0,0.0,0.0,0.0,18446.0,0,0,38.0,0.0
1656,2022-03-11 07:00:00,36664.0,8435176000.0,230.06698668994107,4602.0,8476.0,5130.0,0.0,24.0,0.0,18400.0,0,0,32.0,0.0
1657,2022-03-11 08:00:00,36626.0,7588881000.0,207.19928466116966,3775.0,8353.0,5130.0,0.0,0.0,0.0,19321.0,0,0,47.0,0.0
1658,2022-03-11 09:00:00,37096.0,7579781000.0,204.32879555747252,3713.0,8481.0,5130.0,0.0,0.0,0.0,19741.0,0,0,31.0,0.0
1659,2022-03-11 10:00:00,37699.0,7740227000.0,205.31650706915303,3757.0,8730.0,5130.0,0.0,0.0,0.0,20037.0,0,0,45.0,0.0
1660,2022-03-11 11:00:00,39063.0,8493407000.0,217.4284361160177,4276.0,9316.0,5130.0,0.0,0.0,0.0,20317.0,0,0,24.0,0.0
1661,2022-03-11 12:00:00,41597.0,10030740000.0,241.14094766449503,5379.0,10342.0,5130.0,0.0,0.0,0.0,20700.0,0,0,46.0,0.0
1662,2022-03-11 13:00:00,45349.0,12478977000.0,275.17645372555074,6996.0,12338.0,5131.0,0.0,24.0,1.0,20806.0,0,0,53.0,0.0
1663,2022-03-11 14:00:00,47181.0,14033911000.0,297.4483584493758,8273.0,13034.0,5130.0,0.0,25.0,226.0,20443.0,0,0,50.0,0.0
1664,2022-03-11 15:00:00,48668.0,14880565000.0,305.7566573518534,8560.0,14308.0,5130.0,0.0,25.0,984.0,19623.0,0,0,38.0,0.0
1665,2022-03-11 16:00:00,50159.0,15484348000.0,308.70527721844536,8690.0,15336.0,5130.0,0.0,25.0,2065.0,18883.0,0,0,30.0,0.0
1666,2022-03-11 17:00:00,51038.0,15818613000.0,309.9379481954622,8734.0,15961.0,5131.0,0.0,59.0,2526.0,18587.0,0,0,40.0,0.0
1667,2022-03-11 18:00:00,51488.0,15806994000.0,307.0034571162212,8729.0,15884.0,5131.0,0.0,24.0,2907.0,18755.0,0,0,58.0,0.0
1668,2022-03-11 19:00:00,51329.0,15230831000.0,296.7295485982583,8536.0,14945.0,5136.0,0.0,24.0,2622.0,19977.0,0,0,89.0,0.0
1669,2022-03-11 20:00:00,51433.0,14648546000.0,284.80831372854004,8169.0,14327.0,5136.0,0.0,24.0,2617.0,21007.0,0,0,153.0,0.0
1670,2022-03-11 21:00:00,51385.0,13408287000.0,260.93776393889266,7116.0,13893.0,5136.0,0.0,25.0,3354.0,21833.0,0,0,28.0,0.0
1671,2022-03-11 22:00:00,51142.0,12473886000.0,243.90688670759846,5900.0,14432.0,5138.0,0.0,25.0,3681.0,21917.0,0,0,49.0,0.0
1672,2022-03-11 23:00:00,51327.0,12870547000.0,250.75587897208098,5864.0,15427.0,5133.0,0.0,29.0,4104.0,20723.0,0,0,47.0,0.0
1673,2022-03-12 00:00:00,51734.0,14721769000.0,284.5666099663664,6979.0,17199.0,5133.0,0.0,50.0,4214.0,18071.0,0,0,88.0,0.0
1674,2022-03-12 01:00:00,53086.0,19026717000.0,358.41308442903966,8731.0,23616.0,5132.0,0.0,46.0,869.0,14582.0,0,0,110.0,0.0
1675,2022-03-12 02:00:00,54213.0,20737544000.0,382.51976463209934,8729.0,27800.0,5132.0,0.0,45.0,1.0,12447.0,0,0,59.0,0.0
1676,2022-03-12 03:00:00,53725.0,20714204000.0,385.5598697068404,8768.0,27702.0,5133.0,0.0,45.0,0.0,12048.0,0,0,29.0,0.0
1677,2022-03-12 04:00:00,53247.0,20961863000.0,393.6721881044941,8932.0,27889.0,5133.0,0.0,45.0,0.0,11187.0,0,0,61.0,0.0
1678,2022-03-12 05:00:00,52246.0,20823967000.0,398.57533591088315,8948.0,27548.0,5134.0,0.0,45.0,0.0,10509.0,0,0,62.0,0.0
1679,2022-03-12 06:00:00,51096.0,20955605000.0,410.1222209174887,9204.0,27325.0,5134.0,0.0,2.0,0.0,9389.0,0,0,42.0,0.0
1680,2022-03-12 07:00:00,50306.0,21017423000.0,417.7915755575876,9254.0,27405.0,5135.0,0.0,23.0,0.0,8471.0,0,0,18.0,0.0
1681,2022-03-12 08:00:00,50075.0,21093861000.0,421.24535197204193,9279.0,27541.0,5134.0,0.0,2.0,0.0,8105.0,0,0,14.0,0.0
1682,2022-03-12 09:00:00,50225.0,21037013000.0,418.8554106520657,9209.0,27561.0,5134.0,0.0,0.0,0.0,8305.0,0,0,16.0,0.0
1683,2022-03-12 10:00:00,50662.0,20749285000.0,409.5630847578066,9145.0,27012.0,5135.0,0.0,0.0,0.0,9355.0,0,0,15.0,0.0
1684,2022-03-12 11:00:00,51631.0,20896060000.0,404.71925781023026,9119.0,27398.0,5135.0,0.0,5.0,0.0,9960.0,0,0,14.0,0.0
1685,2022-03-12 12:00:00,53108.0,20951664000.0,394.51050689161707,9129.0,27458.0,5134.0,0.0,90.0,0.0,11276.0,0,0,21.0,0.0
1686,2022-03-12 13:00:00,55154.0,20906002000.0,379.0477934510643,8849.0,27927.0,5134.0,0.0,115.0,14.0,13082.0,0,0,33.0,0.0
1687,2022-03-12 14:00:00,55738.0,20020325000.0,359.18628224909395,8835.0,25723.0,5135.0,0.0,115.0,1724.0,14193.0,0,0,13.0,0.0
1688,2022-03-12 15:00:00,54264.0,17817430000.0,328.3471546513342,8760.0,20253.0,5135.0,0.0,115.0,7223.0,12761.0,0,0,17.0,0.0
1689,2022-03-12 16:00:00,51585.0,15879272000.0,307.82731414170786,8113.0,17007.0,5135.0,0.0,31.0,8788.0,12434.0,0,0,77.0,0.0
1690,2022-03-12 17:00:00,48756.0,14479068000.0,296.96997292640907,7488.0,15183.0,5136.0,0.0,71.0,8873.0,11933.0,0,0,72.0,0.0
1691,2022-03-12 18:00:00,46329.0,13583426000.0,293.1948887306007,7159.0,13876.0,5136.0,0.0,67.0,8842.0,11180.0,0,0,69.0,0.0
1692,2022-03-12 19:00:00,43805.0,11927175000.0,272.2788494464102,6334.0,11949.0,5136.0,0.0,25.0,8534.0,11781.0,0,0,46.0,0.0
1693,2022-03-12 20:00:00,41787.0,10318718000.0,246.93608059922943,5351.0,10471.0,5136.0,0.0,25.0,8113.0,12647.0,0,0,44.0,0.0
1694,2022-03-12 21:00:00,40187.0,9269081000.0,230.64874213053972,4432.0,10199.0,5135.0,0.0,25.0,7206.0,13143.0,0,0,47.0,0.0
1695,2022-03-12 22:00:00,39000.0,8658406000.0,222.01041025641027,3835.0,10218.0,5135.0,0.0,25.0,6329.0,13409.0,0,0,49.0,0.0
1696,2022-03-12 23:00:00,38870.0,8863442000.0,228.02783637766916,4038.0,10230.0,5135.0,0.0,25.0,6431.0,12959.0,0,0,52.0,0.0
1697,2022-03-13 00:00:00,39567.0,9560662000.0,241.6322187681654,4541.0,10807.0,5135.0,0.0,1.0,5218.0,13814.0,0,0,51.0,0.0
1698,2022-03-13 01:00:00,41139.0,13329355000.0,324.0077541991784,7318.0,13637.0,5135.0,0.0,0.0,1013.0,13966.0,0,0,70.0,0.0
1699,2022-03-13 02:00:00,43417.0,13635100000.0,314.04979616279337,8223.0,12345.0,5135.0,0.0,0.0,0.0,17690.0,0,0,24.0,0.0
1700,2022-03-13 03:00:00,44810.0,11736322000.0,261.9130104887302,7036.0,10460.0,5135.0,0.0,0.0,0.0,22102.0,0,0,77.0,0.0
1701,2022-03-13 04:00:00,45454.0,12174793000.0,267.8486601839222,7564.0,10307.0,5134.0,0.0,0.0,0.0,22405.0,0,0,44.0,0.0
1702,2022-03-13 05:00:00,44811.0,11973357000.0,267.1968266720225,7727.0,9465.0,5133.0,0.0,0.0,0.0,22441.0,0,0,45.0,0.0
1703,2022-03-13 06:00:00,44200.0,11488496000.0,259.92072398190044,7299.0,9309.0,5133.0,0.0,0.0,0.0,22410.0,0,0,49.0,0.0
1704,2022-03-13 07:00:00,44138.0,11655649000.0,264.07288504236715,7301.0,9724.0,5133.0,0.0,25.0,0.0,21923.0,0,0,32.0,0.0
1705,2022-03-13 08:00:00,43942.0,11559366000.0,263.05962404988395,7080.0,10017.0,5132.0,0.0,2.0,0.0,21684.0,0,0,27.0,0.0
1706,2022-03-13 09:00:00,44499.0,11749965000.0,264.0500910132812,6984.0,10663.0,5134.0,0.0,0.0,0.0,21677.0,0,0,41.0,0.0
1707,2022-03-13 10:00:00,45424.0,12153422000.0,267.5550810144417,6994.0,11603.0,5135.0,0.0,0.0,0.0,21672.0,0,0,20.0,0.0
1708,2022-03-13 11:00:00,46485.0,12814937000.0,275.6789717113047,7102.0,12875.0,5134.0,0.0,0.0,0.0,21329.0,0,0,45.0,0.0
1709,2022-03-13 12:00:00,47680.0,13537878000.0,283.93200503355706,7332.0,14065.0,5134.0,0.0,4.0,0.0,21124.0,0,0,21.0,0.0
1710,2022-03-13 13:00:00,49343.0,14555186000.0,294.9797539671281,7884.0,15139.0,5135.0,0.0,0.0,15.0,21121.0,0,0,49.0,0.0
1711,2022-03-13 14:00:00,49454.0,14536409000.0,293.9379827718688,7975.0,14812.0,5136.0,0.0,0.0,1237.0,20266.0,0,0,28.0,0.0
1712,2022-03-13 15:00:00,47678.0,13379435000.0,280.6207265405428,7358.0,13280.0,5137.0,0.0,24.0,3967.0,17854.0,0,0,58.0,0.0
1713,2022-03-13 16:00:00,45582.0,11147999000.0,244.57020315036638,6946.0,8968.0,5137.0,0.0,61.0,4136.0,20293.0,0,0,41.0,0.0
1714,2022-03-13 17:00:00,43586.0,9251347000.0,212.25501307759373,6063.0,6581.0,5136.0,0.0,35.0,3693.0,22046.0,0,0,32.0,0.0
1715,2022-03-13 18:00:00,41864.0,8217152000.0,196.28205618192243,5571.0,5257.0,5137.0,0.0,28.0,3516.0,22278.0,0,0,77.0,0.0
1716,2022-03-13 19:00:00,40299.0,7152037000.0,177.47430457331447,4734.0,4762.0,5136.0,0.0,28.0,3467.0,22152.0,0,0,20.0,0.0
1717,2022-03-13 20:00:00,39056.0,6301520000.0,161.3457599344531,3914.0,4671.0,5137.0,0.0,28.0,2971.0,22291.0,0,0,44.0,0.0
1718,2022-03-13 21:00:00,38351.0,5912531000.0,154.16888738233683,3594.0,4550.0,5137.0,0.0,27.0,2485.0,22524.0,0,0,34.0,0.0
1719,2022-03-13 22:00:00,38071.0,5796470000.0,152.25420924062934,3424.0,4698.0,5137.0,0.0,25.0,1997.0,22745.0,0,0,45.0,0.0
1720,2022-03-13 23:00:00,38405.0,5886470000.0,153.2735320921755,3330.0,5152.0,5137.0,0.0,26.0,1642.0,23076.0,0,0,42.0,0.0
1721,2022-03-14 00:00:00,39036.0,6907651000.0,176.95591249103393,4165.0,5639.0,5137.0,0.0,26.0,942.0,23037.0,0,0,90.0,0.0
1722,2022-03-14 01:00:00,40368.0,9032978000.0,223.76580459770116,6080.0,6288.0,5137.0,0.0,3.0,179.0,22575.0,0,0,106.0,0.0
1723,2022-03-14 02:00:00,41709.0,10120576000.0,242.64729434894147,6969.0,6874.0,5138.0,0.0,0.0,0.0,22680.0,0,0,48.0,0.0
1724,2022-03-14 03:00:00,41380.0,9970374000.0,240.9466892218463,7066.0,6294.0,5137.0,0.0,0.0,0.0,22830.0,0,0,53.0,0.0
1725,2022-03-14 04:00:00,40192.0,9194360000.0,228.7609474522293,6697.0,5344.0,5137.0,0.0,0.0,0.0,22976.0,0,0,38.0,0.0
1726,2022-03-14 05:00:00,38583.0,8141411000.0,211.01031542389134,5904.0,4706.0,5137.0,0.0,0.0,0.0,22797.0,0,0,39.0,0.0
1727,2022-03-14 06:00:00,37328.0,6592218000.0,176.60249678525503,4398.0,4526.0,5136.0,0.0,25.0,0.0,23206.0,0,0,37.0,0.0
1728,2022-03-14 07:00:00,36583.0,6168505000.0,168.61670721373315,3994.0,4474.0,5137.0,0.0,2.0,0.0,22943.0,0,0,33.0,0.0
1729,2022-03-14 08:00:00,36330.0,6241331000.0,171.79551334984862,4098.0,4421.0,5137.0,0.0,0.0,0.0,22647.0,0,0,27.0,0.0
1730,2022-03-14 09:00:00,36432.0,6664597000.0,182.93250439174352,4501.0,4479.0,5137.0,0.0,0.0,0.0,22273.0,0,0,42.0,0.0
1731,2022-03-14 10:00:00,37146.0,7437096000.0,200.21256662897756,5154.0,4809.0,5112.0,0.0,0.0,0.0,22042.0,0,0,29.0,0.0
1732,2022-03-14 11:00:00,38778.0,8495435000.0,219.07873020784982,5755.0,5878.0,4950.0,0.0,0.0,0.0,22145.0,0,0,50.0,0.0
1733,2022-03-14 12:00:00,41303.0,9897857000.0,239.64014720480353,6425.0,7593.0,4936.0,0.0,0.0,0.0,22285.0,0,0,64.0,0.0
1734,2022-03-14 13:00:00,43050.0,10935145000.0,254.0103368176539,7003.0,8630.0,4935.0,0.0,24.0,6.0,22341.0,0,0,111.0,0.0
1735,2022-03-14 14:00:00,43405.0,11127982000.0,256.37557885036284,7146.0,8737.0,4935.0,0.0,24.0,1218.0,21302.0,0,0,43.0,0.0
1736,2022-03-14 15:00:00,43220.0,11291146000.0,261.2481721425266,7341.0,8484.0,4935.0,0.0,60.0,3789.0,18569.0,0,0,42.0,0.0
1737,2022-03-14 16:00:00,42799.0,10456152000.0,244.30832496086356,6848.0,7587.0,4935.0,0.0,60.0,4193.0,19113.0,0,0,63.0,0.0
1738,2022-03-14 17:00:00,42375.0,9225499000.0,217.71089085545722,5595.0,7553.0,4934.0,0.0,67.0,4449.0,19726.0,0,0,51.0,0.0
1739,2022-03-14 18:00:00,41887.0,8703253000.0,207.77933487716953,5183.0,7243.0,4933.0,0.0,24.0,4849.0,19604.0,0,0,51.0,0.0
1740,2022-03-14 19:00:00,41662.0,8901753000.0,213.66600259229034,5685.0,6604.0,4932.0,0.0,24.0,4066.0,20285.0,0,0,66.0,0.0
