hour,timestamp_utc,total_gen_MW,co2_emissions_g,carbon_intensity_g_per_kwh,gen_Coal_MW,gen_NaturalGas_MW,gen_Nuclear_MW,gen_Petroleum_MW,gen_Hydro_MW,gen_Solar_MW,gen_Wind_MW,gen_Geothermal_MW,gen_BatteryStorage_MW,gen_Other_MW,gen_Unknown_MW
4390,2024-07-02 05:00:00,66281.0,21224801000.0,320.2245138124048,8289.0,29466.0,4913.0,0.0,0.0,1.0,23382.0,0.0,0.0,230.0,0.0
4391,2024-07-02 06:00:00,62327.0,19377491000.0,310.9004283857718,7678.0,26637.0,4913.0,0.0,0.0,1.0,22922.0,0.0,0.0,176.0,0.0
4392,2024-07-02 07:00:00,59203.0,18007037000.0,304.1575089100215,6963.0,25215.0,4909.0,0.0,0.0,1.0,22036.0,0.0,0.0,79.0,0.0
4393,2024-07-02 08:00:00,56772.0,16672027000.0,293.66636722327905,6350.0,23399.0,4910.0,0.0,16.0,0.0,21923.0,0.0,0.0,174.0,0.0
4394,2024-07-02 09:00:00,55190.0,16088156000.0,291.50491030983875,6114.0,22703.0,4910.0,0.0,1.0,0.0,21382.0,0.0,0.0,80.0,0.0
4395,2024-07-02 10:00:00,54171.0,15693397000.0,289.7010762215946,6035.0,21968.0,4911.0,0.0,0.0,0.0,21175.0,0.0,0.0,82.0,0.0
4396,2024-07-02 11:00:00,54256.0,16190961000.0,298.4178892657033,6208.0,22717.0,4913.0,0.0,0.0,0.0,20305.0,0.0,0.0,113.0,0.0
4397,2024-07-02 12:00:00,55012.0,17698507000.0,321.7208427252236,7056.0,24081.0,4915.0,0.0,0.0,134.0,18505.0,0.0,0.0,321.0,0.0
4398,2024-07-02 13:00:00,55997.0,17470644000.0,311.99249959819275,7096.0,23201.0,4916.0,0.0,0.0,4621.0,15949.0,0.0,0.0,214.0,0.0
4399,2024-07-02 14:00:00,59475.0,16002097000.0,269.0558554014292,6401.0,20665.0,4916.0,0.0,17.0,13046.0,14299.0,0.0,0.0,131.0,0.0
4400,2024-07-02 15:00:00,64058.0,16723890000.0,261.074182771863,6801.0,21178.0,4917.0,0.0,18.0,14784.0,16202.0,0.0,0.0,158.0,0.0
4401,2024-07-02 16:00:00,68560.0,18245944000.0,266.1310385064177,7284.0,23444.0,4918.0,0.0,18.0,16107.0,16605.0,0.0,0.0,184.0,0.0
4402,2024-07-02 17:00:00,72514.0,20084115000.0,276.96879223322395,7988.0,26006.0,4919.0,0.0,15.0,17129.0,16260.0,0.0,0.0,197.0,0.0
4403,2024-07-02 18:00:00,76448.0,22148749000.0,289.72306665969023,9117.0,28133.0,4919.0,0.0,0.0,18066.0,16003.0,0.0,0.0,210.0,0.0
4404,2024-07-02 19:00:00,79316.0,23722752000.0,299.0916334661355,9782.0,30113.0,4918.0,0.0,0.0,19059.0,15159.0,0.0,0.0,285.0,0.0
4405,2024-07-02 20:00:00,80932.0,24393181000.0,301.4034127415608,10184.0,30853.0,4916.0,0.0,7.0,19209.0,15584.0,0.0,0.0,179.0,0.0
4406,2024-07-02 21:00:00,80863.0,24542780000.0,303.51062908870557,10364.0,30811.0,4913.0,0.0,90.0,18790.0,15704.0,0.0,0.0,191.0,0.0
4407,2024-07-02 22:00:00,81437.0,25307614000.0,310.76309294301115,10883.0,31390.0,4908.0,0.0,90.0,18020.0,15878.0,0.0,0.0,268.0,0.0
4408,2024-07-02 23:00:00,81010.0,25226277000.0,311.3970744352549,10556.0,32052.0,4902.0,0.0,119.0,16450.0,16637.0,0.0,0.0,294.0,0.0
4409,2024-07-03 00:00:00,80687.0,25833178000.0,320.165305439538,10834.0,33077.0,4896.0,0.0,200.0,13563.0,17817.0,0.0,0.0,300.0,0.0
4410,2024-07-03 01:00:00,79151.0,27720430000.0,350.2221071117232,11453.0,35435.0,4889.0,0.0,237.0,6120.0,19584.0,0.0,0.0,1433.0,0.0
4411,2024-07-03 02:00:00,76187.0,28156366000.0,369.5691653431688,11602.0,36397.0,4886.0,0.0,252.0,454.0,20954.0,0.0,0.0,1642.0,0.0
4412,2024-07-03 03:00:00,74375.0,26674077000.0,358.64305210084035,11289.0,35224.0,4887.0,0.0,159.0,0.0,22507.0,0.0,0.0,309.0,0.0
4413,2024-07-03 04:00:00,70564.0,23468662000.0,332.5868998356102,9513.0,31928.0,4891.0,0.0,15.0,0.0,24030.0,0.0,0.0,187.0,0.0
4414,2024-07-03 05:00:00,66483.0,20852078000.0,313.645262698735,8177.0,28989.0,4895.0,0.0,0.0,0.0,24328.0,0.0,0.0,94.0,0.0
4415,2024-07-03 06:00:00,62523.0,18845285000.0,301.41363978056074,7397.0,26084.0,4897.0,0.0,0.0,0.0,24031.0,0.0,0.0,114.0,0.0
4416,2024-07-03 07:00:00,59011.0,17972013000.0,304.5536086492349,6818.0,25326.0,4900.0,0.0,0.0,0.0,21763.0,0.0,0.0,204.0,0.0
4417,2024-07-03 08:00:00,56577.0,17234058000.0,304.61243968397054,6367.0,24646.0,4900.0,0.0,0.0,0.0,20438.0,0.0,0.0,226.0,0.0
4418,2024-07-03 09:00:00,55181.0,16822549000.0,304.8612565919429,6243.0,24104.0,4901.0,0.0,0.0,0.0,19807.0,0.0,0.0,126.0,0.0
4419,2024-07-03 10:00:00,54314.0,17053563000.0,313.9809809625511,6302.0,24572.0,4903.0,0.0,0.0,0.0,18437.0,0.0,0.0,100.0,0.0
4420,2024-07-03 11:00:00,54418.0,18156831000.0,333.6548752251093,6882.0,25784.0,4905.0,0.0,0.0,0.0,16681.0,0.0,0.0,166.0,0.0
4421,2024-07-03 12:00:00,54832.0,20043016000.0,365.5350160490225,8035.0,27617.0,4907.0,0.0,0.0,115.0,14007.0,0.0,0.0,151.0,0.0
4422,2024-07-03 13:00:00,56133.0,19885423000.0,354.2554825147418,7965.0,26987.0,4910.0,0.0,0.0,4424.0,11651.0,0.0,0.0,196.0,0.0
4423,2024-07-03 14:00:00,59417.0,17694063000.0,297.7946210680445,6699.0,24024.0,4911.0,0.0,0.0,13201.0,10468.0,0.0,0.0,114.0,0.0
4424,2024-07-03 15:00:00,63942.0,17498297000.0,273.6588939976854,6274.0,24129.0,4911.0,0.0,0.0,16885.0,11620.0,0.0,0.0,123.0,0.0
4425,2024-07-03 16:00:00,67977.0,19655695000.0,289.15213969430835,7303.0,26655.0,4910.0,0.0,0.0,18331.0,10632.0,0.0,0.0,146.0,0.0
4426,2024-07-03 17:00:00,71461.0,22764539000.0,318.5589202502064,9530.0,28779.0,4910.0,0.0,0.0,19022.0,9073.0,0.0,0.0,147.0,0.0
4427,2024-07-03 18:00:00,74720.0,24989617000.0,334.44348233404713,10891.0,30792.0,4911.0,0.0,0.0,18948.0,8971.0,0.0,0.0,207.0,0.0
4428,2024-07-03 19:00:00,77772.0,26678445000.0,343.03406110168186,11754.0,32656.0,4910.0,0.0,0.0,18760.0,9395.0,0.0,0.0,297.0,0.0
4429,2024-07-03 20:00:00,79553.0,26924525000.0,338.4476386811308,11563.0,33739.0,4908.0,0.0,0.0,19015.0,10134.0,0.0,0.0,194.0,0.0
4430,2024-07-03 21:00:00,80376.0,26367567000.0,328.0527396237683,10901.0,33971.0,4906.0,0.0,7.0,18669.0,11750.0,0.0,0.0,172.0,0.0
4431,2024-07-03 22:00:00,80695.0,25940761000.0,321.46676993617945,10496.0,33799.0,4905.0,0.0,128.0,18191.0,12906.0,0.0,0.0,270.0,0.0
4432,2024-07-03 23:00:00,80444.0,25378876000.0,315.4850082044652,10001.0,33610.0,4904.0,0.0,138.0,17185.0,14271.0,0.0,0.0,335.0,0.0
4433,2024-07-04 00:00:00,79388.0,24617633000.0,310.09262105104045,9598.0,33047.0,4903.0,0.0,216.0,14464.0,16901.0,0.0,0.0,259.0,0.0
4434,2024-07-04 01:00:00,77369.0,26389888000.0,341.09123809277617,10758.0,34205.0,4903.0,0.0,252.0,7004.0,19122.0,0.0,0.0,1125.0,0.0
4435,2024-07-04 02:00:00,74461.0,27708986000.0,372.12750298814143,11532.0,35597.0,4903.0,0.0,265.0,603.0,19981.0,0.0,0.0,1580.0,0.0
4436,2024-07-04 03:00:00,71996.0,25742127000.0,357.549405522529,10802.0,34064.0,4905.0,0.0,70.0,0.0,21737.0,0.0,0.0,418.0,0.0
4437,2024-07-04 04:00:00,68851.0,22387427000.0,325.1576157209046,8617.0,31409.0,4907.0,0.0,0.0,0.0,23683.0,0.0,0.0,235.0,0.0
4438,2024-07-04 05:00:00,65343.0,19936621000.0,305.107218829867,7270.0,28844.0,4909.0,0.0,0.0,1.0,24150.0,0.0,0.0,169.0,0.0
4439,2024-07-04 06:00:00,61713.0,18493031000.0,299.66183786236286,6663.0,26906.0,4909.0,0.0,0.0,0.0,23073.0,0.0,0.0,162.0,0.0
4440,2024-07-04 07:00:00,58815.0,16808171000.0,285.78034515004674,5726.0,25206.0,4911.0,0.0,0.0,1.0,22876.0,0.0,0.0,95.0,0.0
4441,2024-07-04 08:00:00,56409.0,15808544000.0,280.24861281001256,5263.0,23939.0,4913.0,0.0,0.0,1.0,22185.0,0.0,0.0,108.0,0.0
4442,2024-07-04 09:00:00,54759.0,15481637000.0,282.72315053233257,5214.0,23305.0,4914.0,0.0,0.0,0.0,21209.0,0.0,0.0,117.0,0.0
4443,2024-07-04 10:00:00,54099.0,15967058000.0,295.1451597996266,5318.0,24252.0,4916.0,0.0,0.0,0.0,19506.0,0.0,0.0,107.0,0.0
4444,2024-07-04 11:00:00,53529.0,16608531000.0,310.27164714453846,5628.0,25074.0,4917.0,0.0,0.0,0.0,17797.0,0.0,0.0,113.0,0.0
4445,2024-07-04 12:00:00,52854.0,16656271000.0,315.137378438718,5620.0,25079.0,4919.0,0.0,0.0,128.0,16879.0,0.0,0.0,229.0,0.0
4446,2024-07-04 13:00:00,53644.0,16131342000.0,300.71102080381775,5560.0,23676.0,4921.0,0.0,0.0,4251.0,15047.0,0.0,0.0,189.0,0.0
4447,2024-07-04 14:00:00,57402.0,14664666000.0,255.47308456151353,5644.0,19376.0,4922.0,0.0,0.0,11970.0,15372.0,0.0,0.0,118.0,0.0
4448,2024-07-04 15:00:00,61979.0,14327768000.0,231.1713322254312,5517.0,18330.0,4920.0,0.0,0.0,16463.0,16569.0,0.0,0.0,180.0,0.0
4449,2024-07-04 16:00:00,65991.0,16093651000.0,243.87645284963102,5594.0,22132.0,4920.0,0.0,0.0,18826.0,14383.0,0.0,0.0,136.0,0.0
4450,2024-07-04 17:00:00,69881.0,19042707000.0,272.50192470056237,6348.0,27297.0,4920.0,0.0,0.0,19048.0,12123.0,0.0,0.0,145.0,0.0
4451,2024-07-04 18:00:00,73645.0,21707712000.0,294.7615180935569,7629.0,30565.0,4920.0,0.0,8.0,19146.0,11212.0,0.0,0.0,165.0,0.0
4452,2024-07-04 19:00:00,76901.0,24535964000.0,319.0591019622632,9136.0,33726.0,4919.0,0.0,90.0,18910.0,9926.0,0.0,0.0,194.0,0.0
4453,2024-07-04 20:00:00,79102.0,27101740000.0,342.61763292963514,10771.0,35790.0,4916.0,0.0,90.0,18666.0,8470.0,0.0,0.0,399.0,0.0
4454,2024-07-04 21:00:00,80279.0,28104895000.0,350.0902477609337,11085.0,37266.0,4913.0,0.0,92.0,18406.0,7963.0,0.0,0.0,554.0,0.0
4455,2024-07-04 22:00:00,80537.0,28165630000.0,349.7228603002347,10916.0,37808.0,4912.0,0.0,101.0,18049.0,8185.0,0.0,0.0,566.0,0.0
4456,2024-07-04 23:00:00,80319.0,28048048000.0,349.20813257137166,10890.0,38038.0,4910.0,0.0,178.0,16702.0,9330.0,0.0,0.0,271.0,0.0
4457,2024-07-05 00:00:00,78380.0,28477017000.0,363.3199413115591,11194.0,38680.0,4910.0,0.0,208.0,12936.0,10167.0,0.0,0.0,285.0,0.0
4458,2024-07-05 01:00:00,74989.0,29867315000.0,398.28928242808945,11614.0,40177.0,4910.0,0.0,269.0,5415.0,11024.0,0.0,0.0,1580.0,0.0
4459,2024-07-05 02:00:00,72028.0,29864172000.0,414.61892597323265,11764.0,40922.0,4912.0,0.0,271.0,365.0,12759.0,0.0,0.0,1035.0,0.0
4460,2024-07-05 03:00:00,69913.0,26901707000.0,384.78833693304534,10463.0,37881.0,4914.0,0.0,223.0,4.0,16195.0,0.0,0.0,233.0,0.0
4461,2024-07-05 04:00:00,67244.0,23392046000.0,347.8681518053655,8677.0,33826.0,4916.0,0.0,20.0,2.0,19668.0,0.0,0.0,135.0,0.0
4462,2024-07-05 05:00:00,64318.0,21886865000.0,340.29144251997883,8187.0,31491.0,4916.0,0.0,0.0,2.0,19627.0,0.0,0.0,95.0,0.0
4463,2024-07-05 06:00:00,61109.0,21189460000.0,346.7485967697066,7876.0,30560.0,4918.0,0.0,0.0,2.0,17598.0,0.0,0.0,155.0,0.0
4464,2024-07-05 07:00:00,57886.0,20801187000.0,359.34745879832775,8018.0,29253.0,4920.0,0.0,0.0,2.0,15421.0,0.0,0.0,272.0,0.0
4465,2024-07-05 08:00:00,55093.0,20564218000.0,373.2637177136841,7801.0,29426.0,4920.0,0.0,0.0,2.0,12812.0,0.0,0.0,132.0,0.0
4466,2024-07-05 09:00:00,53170.0,20712906000.0,389.5600150460786,7753.0,29884.0,4921.0,0.0,0.0,2.0,10428.0,0.0,0.0,182.0,0.0
4467,2024-07-05 10:00:00,51897.0,20548216000.0,395.942270266104,7858.0,29173.0,4921.0,0.0,0.0,2.0,9668.0,0.0,0.0,275.0,0.0
4468,2024-07-05 11:00:00,51716.0,20615644000.0,398.631835408771,8452.0,28070.0,4921.0,0.0,0.0,2.0,10086.0,0.0,0.0,185.0,0.0
4469,2024-07-05 12:00:00,51621.0,19753840000.0,382.6706185467155,7796.0,27273.0,4922.0,0.0,0.0,118.0,11112.0,0.0,0.0,400.0,0.0
4470,2024-07-05 13:00:00,52829.0,18479038000.0,349.7896609816578,7076.0,25828.0,4923.0,0.0,0.0,3461.0,11329.0,0.0,0.0,212.0,0.0
4471,2024-07-05 14:00:00,56659.0,16604386000.0,293.0582255246298,6134.0,23054.0,4924.0,0.0,0.0,10227.0,12227.0,0.0,0.0,93.0,0.0
4472,2024-07-05 15:00:00,60875.0,16661472000.0,273.6997453798768,5741.0,23744.0,4925.0,0.0,0.0,13183.0,13173.0,0.0,0.0,109.0,0.0
4473,2024-07-05 16:00:00,64148.0,17688629000.0,275.74716281099955,5911.0,25581.0,4923.0,0.0,0.0,15032.0,12597.0,0.0,0.0,104.0,0.0
4474,2024-07-05 17:00:00,67731.0,18243443000.0,269.35144911488095,5977.0,26541.0,4923.0,0.0,5.0,15987.0,14156.0,0.0,0.0,142.0,0.0
4475,2024-07-05 18:00:00,70282.0,19297244000.0,274.5687942858769,6738.0,27234.0,4922.0,0.0,91.0,15537.0,15595.0,0.0,0.0,165.0,0.0
4476,2024-07-05 19:00:00,72898.0,21004102000.0,288.1300172844248,7794.0,28689.0,4919.0,0.0,88.0,15376.0,15764.0,0.0,0.0,268.0,0.0
4477,2024-07-05 20:00:00,74373.0,21619593000.0,290.69142027348636,8370.0,28629.0,4914.0,0.0,90.0,16086.0,15927.0,0.0,0.0,357.0,0.0
4478,2024-07-05 21:00:00,74539.0,22427528000.0,300.8831350031527,8760.0,29846.0,4912.0,0.0,87.0,14924.0,15744.0,0.0,0.0,266.0,0.0
4479,2024-07-05 22:00:00,74240.0,23594853000.0,317.81860183189656,9040.0,31852.0,4911.0,0.0,101.0,14081.0,13814.0,0.0,0.0,441.0,0.0
4480,2024-07-05 23:00:00,72780.0,24890668000.0,341.9987359164606,9586.0,33835.0,4911.0,0.0,176.0,12105.0,11697.0,0.0,0.0,470.0,0.0
4481,2024-07-06 00:00:00,71069.0,24937819000.0,350.8958758389734,9538.0,34326.0,4912.0,0.0,205.0,11120.0,10625.0,0.0,0.0,343.0,0.0
4482,2024-07-06 01:00:00,68131.0,25741975000.0,377.83057638960236,9811.0,35302.0,4912.0,0.0,271.0,6422.0,10431.0,0.0,0.0,982.0,0.0
4483,2024-07-06 02:00:00,65796.0,28267795000.0,429.62786491580033,11475.0,37735.0,4914.0,0.0,271.0,794.0,9421.0,0.0,0.0,1186.0,0.0
4484,2024-07-06 03:00:00,63935.0,27461904000.0,429.5284898725268,10988.0,38050.0,4915.0,0.0,230.0,0.0,9424.0,0.0,0.0,328.0,0.0
4485,2024-07-06 04:00:00,61187.0,25579449000.0,418.05365518819355,9840.0,36455.0,4915.0,0.0,33.0,0.0,9757.0,0.0,0.0,187.0,0.0
4486,2024-07-06 05:00:00,58171.0,24617059000.0,423.18438740953394,9640.0,34632.0,4916.0,0.0,0.0,0.0,8737.0,0.0,0.0,246.0,0.0
4487,2024-07-06 06:00:00,54839.0,23698185000.0,432.1410857236638,9505.0,32855.0,4918.0,0.0,0.0,0.0,7329.0,0.0,0.0,232.0,0.0
4488,2024-07-06 07:00:00,52261.0,23167302000.0,443.30001339430936,9416.0,31928.0,4920.0,0.0,0.0,0.0,5822.0,0.0,0.0,175.0,0.0
4489,2024-07-06 08:00:00,50446.0,22536011000.0,446.7353407604171,9022.0,31379.0,4922.0,0.0,0.0,0.0,4947.0,0.0,0.0,176.0,0.0
4490,2024-07-06 09:00:00,48673.0,21972344000.0,451.4277730980215,8807.0,30588.0,4923.0,0.0,0.0,0.0,4188.0,0.0,0.0,167.0,0.0
4491,2024-07-06 10:00:00,47700.0,21921740000.0,459.57526205450733,8899.0,30273.0,4925.0,0.0,0.0,0.0,3430.0,0.0,0.0,173.0,0.0
4492,2024-07-06 11:00:00,47124.0,21734235000.0,461.2137127578304,8774.0,30048.0,4926.0,0.0,0.0,0.0,3133.0,0.0,0.0,243.0,0.0
4493,2024-07-06 12:00:00,46576.0,21669882000.0,465.2585451734799,8688.0,30001.0,4927.0,0.0,0.0,98.0,2534.0,0.0,0.0,328.0,0.0
4494,2024-07-06 13:00:00,47544.0,20641148000.0,434.1483257614,8113.0,28691.0,4928.0,0.0,0.0,3496.0,2074.0,0.0,0.0,242.0,0.0
4495,2024-07-06 14:00:00,51711.0,19435123000.0,375.84117499178126,7202.0,27373.0,4928.0,0.0,0.0,11007.0,1076.0,0.0,0.0,125.0,0.0
4496,2024-07-06 15:00:00,55583.0,19104253000.0,343.7067628591476,6961.0,26587.0,4927.0,0.0,0.0,16284.0,657.0,0.0,0.0,167.0,0.0
4497,2024-07-06 16:00:00,60313.0,20516100000.0,340.160496078789,7306.0,28760.0,4927.0,0.0,0.0,18274.0,774.0,0.0,0.0,272.0,0.0
4498,2024-07-06 17:00:00,64429.0,22757497000.0,353.2182247124742,8275.0,31687.0,4926.0,0.0,7.0,18361.0,844.0,0.0,0.0,329.0,0.0
4499,2024-07-06 18:00:00,68420.0,24900796000.0,363.94030985092076,9435.0,34016.0,4924.0,0.0,89.0,18511.0,1129.0,0.0,0.0,316.0,0.0
4500,2024-07-06 19:00:00,71147.0,26921675000.0,378.39508341883703,10797.0,35672.0,4922.0,0.0,90.0,17723.0,1622.0,0.0,0.0,321.0,0.0
4501,2024-07-06 20:00:00,71159.0,26791948000.0,376.5082139996346,10436.0,35996.0,4919.0,0.0,89.0,17390.0,1814.0,0.0,0.0,515.0,0.0
4502,2024-07-06 21:00:00,70993.0,27309628000.0,384.6805741411125,10523.0,37363.0,4915.0,0.0,91.0,15413.0,2325.0,0.0,0.0,363.0,0.0
4503,2024-07-06 22:00:00,70469.0,27192079000.0,385.87292284550654,10426.0,37367.0,4912.0,0.0,127.0,13155.0,4012.0,0.0,0.0,470.0,0.0
4504,2024-07-06 23:00:00,69736.0,25965057000.0,372.3336153493174,9529.0,36915.0,4909.0,0.0,178.0,11515.0,6442.0,0.0,0.0,248.0,0.0
4505,2024-07-07 00:00:00,68493.0,25270186000.0,368.94552728016004,9411.0,35830.0,4908.0,0.0,237.0,9313.0,8633.0,0.0,0.0,161.0,0.0
4506,2024-07-07 01:00:00,65308.0,23377561000.0,357.95861150241933,8145.0,34003.0,4909.0,0.0,270.0,4966.0,12295.0,0.0,0.0,720.0,0.0
4507,2024-07-07 02:00:00,63302.0,23359045000.0,369.0095889545354,8411.0,33608.0,4911.0,0.0,272.0,711.0,14572.0,0.0,0.0,817.0,0.0
4508,2024-07-07 03:00:00,61885.0,22554569000.0,364.45938434192453,8430.0,32144.0,4914.0,0.0,161.0,15.0,15752.0,0.0,0.0,469.0,0.0
4509,2024-07-07 04:00:00,59737.0,20760785000.0,347.5364514455028,7580.0,30053.0,4915.0,0.0,88.0,0.0,16773.0,0.0,0.0,328.0,0.0
4510,2024-07-07 05:00:00,57086.0,19730680000.0,345.6308026486354,7167.0,28818.0,4916.0,0.0,1.0,0.0,16024.0,0.0,0.0,160.0,0.0
4511,2024-07-07 06:00:00,54294.0,19089167000.0,351.5888864331234,7347.0,26972.0,4918.0,0.0,0.0,0.0,14921.0,0.0,0.0,136.0,0.0
4512,2024-07-07 07:00:00,51754.0,17647700000.0,340.9920006183097,6497.0,25549.0,4921.0,0.0,0.0,0.0,14638.0,0.0,0.0,149.0,0.0
4513,2024-07-07 08:00:00,49760.0,17269206000.0,347.04995980707395,6375.0,24993.0,4922.0,0.0,0.0,0.0,13332.0,0.0,0.0,138.0,0.0
4514,2024-07-07 09:00:00,48187.0,16738195000.0,347.35914250731525,6127.0,24344.0,4924.0,0.0,0.0,0.0,12657.0,0.0,0.0,135.0,0.0
4515,2024-07-07 10:00:00,47231.0,16193703000.0,342.8617433465309,5809.0,23770.0,4926.0,0.0,0.0,0.0,12561.0,0.0,0.0,165.0,0.0
4516,2024-07-07 11:00:00,46817.0,16267732000.0,347.4748915992054,5936.0,23644.0,4927.0,0.0,0.0,0.0,12128.0,0.0,0.0,182.0,0.0
4517,2024-07-07 12:00:00,46515.0,16445151000.0,353.54511447920027,5976.0,23897.0,4929.0,0.0,0.0,85.0,11378.0,0.0,0.0,250.0,0.0
4518,2024-07-07 13:00:00,46937.0,15281349000.0,325.57148944329634,5869.0,21142.0,4930.0,0.0,0.0,3511.0,11276.0,0.0,0.0,209.0,0.0
4519,2024-07-07 14:00:00,49770.0,14214867000.0,285.6111512959614,5533.0,18743.0,4930.0,0.0,0.0,11285.0,9102.0,0.0,0.0,177.0,0.0
4520,2024-07-07 15:00:00,53267.0,13829924000.0,259.6339947810089,5481.0,17670.0,4930.0,0.0,0.0,14457.0,10603.0,0.0,0.0,126.0,0.0
4521,2024-07-07 16:00:00,57489.0,14843530000.0,258.1977421767642,5564.0,19546.0,4931.0,0.0,0.0,16809.0,10461.0,0.0,0.0,178.0,0.0
4522,2024-07-07 17:00:00,61358.0,17453432000.0,284.45242674141923,5714.0,25344.0,4930.0,0.0,0.0,17190.0,8042.0,0.0,0.0,138.0,0.0
4523,2024-07-07 18:00:00,63709.0,19519564000.0,306.3862876516662,6555.0,28245.0,4930.0,0.0,0.0,17390.0,6444.0,0.0,0.0,145.0,0.0
4524,2024-07-07 19:00:00,66062.0,20876160000.0,316.00859798371226,7266.0,29772.0,4928.0,0.0,0.0,17466.0,6486.0,0.0,0.0,144.0,0.0
4525,2024-07-07 20:00:00,68131.0,21428924000.0,314.5253115321953,7486.0,30450.0,4927.0,0.0,0.0,16900.0,8120.0,0.0,0.0,248.0,0.0
4526,2024-07-07 21:00:00,69455.0,22677372000.0,326.50452811172704,8389.0,31369.0,4927.0,0.0,7.0,15269.0,9193.0,0.0,0.0,301.0,0.0
4527,2024-07-07 22:00:00,70678.0,24386323000.0,345.03414075101165,9525.0,33023.0,4929.0,0.0,114.0,13391.0,9476.0,0.0,0.0,220.0,0.0
4528,2024-07-07 23:00:00,70228.0,24701756000.0,351.7365723073418,9705.0,33461.0,4929.0,0.0,206.0,12348.0,9370.0,0.0,0.0,209.0,0.0
4529,2024-07-08 00:00:00,68631.0,24357755000.0,354.9089332808789,9665.0,33003.0,4928.0,0.0,232.0,9910.0,10721.0,0.0,0.0,172.0,0.0
4530,2024-07-08 01:00:00,65855.0,23655384000.0,359.20406954673143,9141.0,32425.0,4929.0,0.0,231.0,5826.0,12704.0,0.0,0.0,599.0,0.0
4531,2024-07-08 02:00:00,63822.0,24235782000.0,379.7402463100498,9469.0,33067.0,4929.0,0.0,229.0,747.0,14417.0,0.0,0.0,964.0,0.0
4532,2024-07-08 03:00:00,62192.0,23187728000.0,372.8410084898379,8983.0,32107.0,4931.0,0.0,73.0,1.0,15401.0,0.0,0.0,696.0,0.0
4533,2024-07-08 04:00:00,59456.0,20171948000.0,339.27522874058127,7262.0,29455.0,4934.0,0.0,0.0,0.0,17530.0,0.0,0.0,275.0,0.0
4534,2024-07-08 05:00:00,55833.0,17438303000.0,312.3296795801766,6081.0,25854.0,4937.0,0.0,0.0,0.0,18769.0,0.0,0.0,192.0,0.0
4535,2024-07-08 06:00:00,52996.0,16582928000.0,312.909049739603,5983.0,24158.0,4937.0,0.0,0.0,0.0,17764.0,0.0,0.0,154.0,0.0
4536,2024-07-08 07:00:00,50903.0,16212557000.0,318.49904720743376,5821.0,23748.0,4939.0,0.0,0.0,0.0,16279.0,0.0,0.0,116.0,0.0
4537,2024-07-08 08:00:00,48930.0,15123866000.0,309.0918863682812,5790.0,21244.0,4941.0,0.0,0.0,0.0,16814.0,0.0,0.0,141.0,0.0
4538,2024-07-08 09:00:00,47675.0,14915195000.0,312.8514944939696,5778.0,20809.0,4946.0,0.0,0.0,0.0,16003.0,0.0,0.0,139.0,0.0
4539,2024-07-08 10:00:00,47013.0,15728239000.0,334.5508476378874,5843.0,22655.0,4950.0,0.0,0.0,0.0,13459.0,0.0,0.0,106.0,0.0
4540,2024-07-08 11:00:00,46264.0,16685967000.0,360.6684895383019,6041.0,24492.0,4951.0,0.0,0.0,0.0,10665.0,0.0,0.0,115.0,0.0
4541,2024-07-08 12:00:00,45183.0,16443436000.0,363.9297080760463,6089.0,23524.0,4953.0,0.0,0.0,10.0,10230.0,0.0,0.0,377.0,0.0
4542,2024-07-08 13:00:00,44403.0,15779150000.0,355.36225029840324,6163.0,21899.0,4955.0,0.0,0.0,1291.0,9897.0,0.0,0.0,198.0,0.0
4543,2024-07-08 14:00:00,45180.0,14795525000.0,327.47952633908807,5860.0,20072.0,4958.0,0.0,0.0,3979.0,10152.0,0.0,0.0,159.0,0.0
4544,2024-07-08 15:00:00,45648.0,14994200000.0,328.4744128987031,5835.0,20518.0,4962.0,0.0,0.0,4302.0,9830.0,0.0,0.0,201.0,0.0
4545,2024-07-08 16:00:00,46690.0,15436565000.0,330.6182266009852,5991.0,21171.0,4962.0,0.0,0.0,5655.0,8786.0,0.0,0.0,125.0,0.0
4546,2024-07-08 17:00:00,48115.0,16047998000.0,333.5341993141432,6105.0,22109.0,4959.0,0.0,0.0,6445.0,8235.0,0.0,0.0,262.0,0.0
4547,2024-07-08 18:00:00,50062.0,16897263000.0,337.5267268586952,6170.0,23883.0,4959.0,0.0,7.0,7452.0,7351.0,0.0,0.0,240.0,0.0
4548,2024-07-08 19:00:00,51974.0,16645768000.0,320.2710586062262,6210.0,22869.0,4959.0,0.0,91.0,10738.0,6852.0,0.0,0.0,255.0,0.0
4549,2024-07-08 20:00:00,53769.0,17346103000.0,322.604158530008,6488.0,23726.0,4959.0,0.0,90.0,12459.0,5798.0,0.0,0.0,249.0,0.0
4550,2024-07-08 21:00:00,55024.0,18413104000.0,334.63768537365513,6912.0,25236.0,4958.0,0.0,90.0,12837.0,4747.0,0.0,0.0,244.0,0.0
4551,2024-07-08 22:00:00,55214.0,18329172000.0,331.96602311008076,6910.0,25073.0,4957.0,0.0,134.0,12662.0,5256.0,0.0,0.0,222.0,0.0
4552,2024-07-08 23:00:00,54966.0,17256991000.0,313.95755557981295,6426.0,23651.0,4957.0,0.0,176.0,12882.0,6677.0,0.0,0.0,197.0,0.0
