hour,timestamp_utc,total_gen_MW,co2_emissions_g,carbon_intensity_g_per_kwh,gen_Coal_MW,gen_NaturalGas_MW,gen_Nuclear_MW,gen_Petroleum_MW,gen_Hydro_MW,gen_Solar_MW,gen_Wind_MW,gen_Geothermal_MW,gen_BatteryStorage_MW,gen_Other_MW,gen_Unknown_MW
4572,2023-07-10 19:00:00,73955.0,29135263000.0,393.9593401392739,11824.0,39071.0,4962.0,0.0,24.0,12340.0,5543.0,0,0,191.0,0.0
4573,2023-07-10 20:00:00,76653.0,30069069000.0,392.27517513991626,11723.0,41335.0,4960.0,0.0,24.0,12312.0,5997.0,0,0,302.0,0.0
4574,2023-07-10 21:00:00,77701.0,30758862000.0,395.86185505978045,11924.0,42425.0,4958.0,0.0,25.0,11697.0,6275.0,0,0,397.0,0.0
4575,2023-07-10 22:00:00,78582.0,31315830000.0,398.51149118118656,11996.0,43563.0,4956.0,0.0,93.0,10881.0,6643.0,0,0,450.0,0.0
4576,2023-07-10 23:00:00,78892.0,31386458000.0,397.8408203620139,12122.0,43507.0,4955.0,0.0,129.0,10603.0,7173.0,0,0,403.0,0.0
4577,2023-07-11 00:00:00,77931.0,31097664000.0,399.04099780575126,11968.0,43430.0,4955.0,0.0,149.0,8825.0,8283.0,0,0,321.0,0.0
4578,2023-07-11 01:00:00,75721.0,31529508000.0,416.3905389522061,11991.0,44736.0,4953.0,0.0,148.0,3633.0,9831.0,0,0,429.0,0.0
4579,2023-07-11 02:00:00,73206.0,31022072000.0,423.76406305494083,11923.0,44170.0,4954.0,0.0,98.0,270.0,11502.0,0,0,289.0,0.0
4580,2023-07-11 03:00:00,71731.0,29203121000.0,407.11994813957705,11713.0,40520.0,4955.0,0.0,51.0,0.0,14327.0,0,0,165.0,0.0
4581,2023-07-11 04:00:00,68666.0,26427653000.0,384.8724696356275,11065.0,35424.0,4957.0,0.0,3.0,0.0,17007.0,0,0,210.0,0.0
4582,2023-07-11 05:00:00,64505.0,23770824000.0,368.5113402061856,10514.0,30588.0,4958.0,0.0,3.0,0.0,18336.0,0,0,106.0,0.0
4583,2023-07-11 06:00:00,60705.0,23232656000.0,382.7140433242731,10981.0,28307.0,4960.0,0.0,3.0,0.0,16334.0,0,0,120.0,0.0
4584,2023-07-11 07:00:00,57633.0,21577461000.0,374.39420123887356,10371.0,25890.0,4961.0,0.0,4.0,0.0,16323.0,0,0,84.0,0.0
4585,2023-07-11 08:00:00,54998.0,20660851000.0,375.665496927161,10207.0,24131.0,4960.0,0.0,4.0,0.0,15595.0,0,0,101.0,0.0
4586,2023-07-11 09:00:00,53543.0,20602634000.0,384.7866948060437,10267.0,23902.0,4960.0,0.0,4.0,0.0,14318.0,0,0,92.0,0.0
4587,2023-07-11 10:00:00,53174.0,20133283000.0,378.63021401436794,9888.0,23626.0,4959.0,0.0,4.0,0.0,14569.0,0,0,128.0,0.0
4588,2023-07-11 11:00:00,53713.0,21736742000.0,404.68307486083444,10755.0,25478.0,4960.0,0.0,4.0,0.0,12426.0,0,0,90.0,0.0
4589,2023-07-11 12:00:00,54623.0,22196295000.0,406.35437453087525,10712.0,26626.0,4962.0,0.0,4.0,13.0,12196.0,0,0,110.0,0.0
4590,2023-07-11 13:00:00,55075.0,21355865000.0,387.75969133000456,10249.0,25590.0,4962.0,0.0,4.0,1042.0,13109.0,0,0,119.0,0.0
4591,2023-07-11 14:00:00,56687.0,20208688000.0,356.4959867341719,9085.0,25209.0,4962.0,0.0,4.0,4294.0,12976.0,0,0,157.0,0.0
4592,2023-07-11 15:00:00,59048.0,19615132000.0,332.18960845413903,8334.0,25237.0,4962.0,0.0,4.0,7125.0,13217.0,0,0,169.0,0.0
4593,2023-07-11 16:00:00,62197.0,21467172000.0,345.1480296477322,9744.0,26281.0,4964.0,0.0,4.0,8515.0,12583.0,0,0,106.0,0.0
4594,2023-07-11 17:00:00,65128.0,22339188000.0,343.00436064365556,9693.0,28262.0,4964.0,0.0,4.0,9462.0,12578.0,0,0,165.0,0.0
4595,2023-07-11 18:00:00,68358.0,23897465000.0,349.5928055238597,10064.0,30801.0,4961.0,0.0,28.0,10450.0,11751.0,0,0,303.0,0.0
4596,2023-07-11 19:00:00,71529.0,24978087000.0,349.2022396510506,9928.0,33540.0,4959.0,0.0,28.0,11170.0,11587.0,0,0,317.0,0.0
4597,2023-07-11 20:00:00,74591.0,26714442000.0,358.1456475982357,10651.0,36091.0,4956.0,0.0,28.0,10978.0,11694.0,0,0,193.0,0.0
4598,2023-07-11 21:00:00,76459.0,27652588000.0,361.6655723982788,11277.0,36811.0,4954.0,0.0,29.0,10887.0,12283.0,0,0,218.0,0.0
4599,2023-07-11 22:00:00,78353.0,28682656000.0,366.06965910686256,11635.0,38211.0,4953.0,0.0,97.0,10888.0,12198.0,0,0,371.0,0.0
4600,2023-07-11 23:00:00,78476.0,28836336000.0,367.4542025587441,11696.0,38543.0,4951.0,0.0,133.0,10723.0,12143.0,0,0,287.0,0.0
4601,2023-07-12 00:00:00,77470.0,28626516000.0,369.5174390086485,11634.0,38357.0,4949.0,0.0,152.0,9841.0,12317.0,0,0,220.0,0.0
4602,2023-07-12 01:00:00,75396.0,29196787000.0,387.2458353228288,11777.0,39487.0,4948.0,0.0,150.0,5414.0,13149.0,0,0,471.0,0.0
4603,2023-07-12 02:00:00,72465.0,29333096000.0,404.7898433726627,11969.0,39899.0,4951.0,0.0,99.0,624.0,14526.0,0,0,397.0,0.0
4604,2023-07-12 03:00:00,70940.0,27071909000.0,381.6169861855089,11609.0,35696.0,4952.0,0.0,52.0,0.0,18467.0,0,0,164.0,0.0
4605,2023-07-12 04:00:00,67872.0,23987765000.0,353.426523455917,10804.0,30314.0,4953.0,0.0,4.0,0.0,21663.0,0,0,134.0,0.0
4606,2023-07-12 05:00:00,63915.0,21398017000.0,334.78865680982557,10017.0,26098.0,4954.0,0.0,4.0,0.0,22743.0,0,0,99.0,0.0
4607,2023-07-12 06:00:00,60247.0,18488710000.0,306.8818364399887,8393.0,23023.0,4956.0,0.0,39.0,0.0,23752.0,0,0,84.0,0.0
4608,2023-07-12 07:00:00,57432.0,16235533000.0,282.69140897060873,6821.0,21328.0,4957.0,0.0,40.0,0.0,24179.0,0,0,107.0,0.0
4609,2023-07-12 08:00:00,55261.0,15451797000.0,279.6148640089756,6458.0,20375.0,4958.0,0.0,40.0,0.0,23341.0,0,0,89.0,0.0
4610,2023-07-12 09:00:00,53953.0,14805681000.0,274.4181231812874,6047.0,19837.0,4956.0,0.0,23.0,0.0,23017.0,0,0,73.0,0.0
4611,2023-07-12 10:00:00,53586.0,14912747000.0,278.2955809353189,6106.0,19950.0,4955.0,0.0,3.0,0.0,22485.0,0,0,87.0,0.0
4612,2023-07-12 11:00:00,54279.0,15617124000.0,287.71944951086056,6514.0,20667.0,4956.0,0.0,3.0,0.0,22050.0,0,0,89.0,0.0
4613,2023-07-12 12:00:00,54920.0,16236816000.0,295.6448652585579,6860.0,21328.0,4957.0,0.0,3.0,28.0,21656.0,0,0,88.0,0.0
4614,2023-07-12 13:00:00,55685.0,16274446000.0,292.25906437999464,6806.0,21341.0,4957.0,0.0,3.0,2192.0,20284.0,0,0,102.0,0.0
4615,2023-07-12 14:00:00,58313.0,15238831000.0,261.3281943991906,6209.0,19775.0,4958.0,0.0,3.0,7707.0,19572.0,0,0,89.0,0.0
4616,2023-07-12 15:00:00,61876.0,15745308000.0,254.4655116684983,6368.0,20385.0,4958.0,0.0,4.0,9110.0,20936.0,0,0,115.0,0.0
4617,2023-07-12 16:00:00,66032.0,17710378000.0,268.20901986915436,7123.0,23133.0,4959.0,0.0,22.0,9994.0,20670.0,0,0,131.0,0.0
4618,2023-07-12 17:00:00,69924.0,20371583000.0,291.33892511870033,8722.0,25610.0,4963.0,0.0,22.0,11470.0,19039.0,0,0,98.0,0.0
4619,2023-07-12 18:00:00,73767.0,23018997000.0,312.05006303631706,9685.0,29458.0,4961.0,0.0,22.0,12296.0,17179.0,0,0,166.0,0.0
4620,2023-07-12 19:00:00,77577.0,25513920000.0,328.885107699447,10366.0,33623.0,4955.0,0.0,22.0,12772.0,15606.0,0,0,233.0,0.0
4621,2023-07-12 20:00:00,79879.0,27246616000.0,341.0986116501208,10954.0,36372.0,4953.0,0.0,19.0,12512.0,14848.0,0,0,221.0,0.0
4622,2023-07-12 21:00:00,80053.0,28016697000.0,349.9768528349968,11003.0,38114.0,4951.0,0.0,10.0,11693.0,14026.0,0,0,256.0,0.0
4623,2023-07-12 22:00:00,80383.0,28654633000.0,356.47628229849596,11134.0,39269.0,4953.0,0.0,23.0,11029.0,13628.0,0,0,347.0,0.0
4624,2023-07-12 23:00:00,80595.0,28725626000.0,356.41945530119733,11264.0,39329.0,4952.0,0.0,118.0,10538.0,14186.0,0,0,208.0,0.0
4625,2023-07-13 00:00:00,80097.0,28042134000.0,350.10217611146487,10967.0,38537.0,4953.0,0.0,127.0,9245.0,16095.0,0,0,173.0,0.0
4626,2023-07-13 01:00:00,78207.0,28649000000.0,366.32270768601273,11037.0,39738.0,4953.0,0.0,126.0,4474.0,17278.0,0,0,601.0,0.0
4627,2023-07-13 02:00:00,75478.0,28432268000.0,376.6960968759109,11078.0,39915.0,4955.0,0.0,98.0,394.0,18784.0,0,0,254.0,0.0
4628,2023-07-13 03:00:00,74197.0,26631808000.0,358.93375742954566,10949.0,36076.0,4956.0,0.0,51.0,0.0,21992.0,0,0,173.0,0.0
4629,2023-07-13 04:00:00,70870.0,24177558000.0,341.15363341329197,10393.0,31592.0,4966.0,0.0,3.0,1.0,23741.0,0,0,174.0,0.0
4630,2023-07-13 05:00:00,66875.0,22562152000.0,337.3779738317757,10251.0,28296.0,4971.0,0.0,3.0,0.0,23288.0,0,0,66.0,0.0
4631,2023-07-13 06:00:00,62960.0,20969632000.0,333.0627700127065,9694.0,25843.0,4971.0,0.0,40.0,0.0,22310.0,0,0,102.0,0.0
4632,2023-07-13 07:00:00,60235.0,19988639000.0,331.8442599817382,9346.0,24391.0,4971.0,0.0,37.0,0.0,21399.0,0,0,91.0,0.0
4633,2023-07-13 08:00:00,57962.0,19318633000.0,333.29824712742834,8885.0,23898.0,4970.0,0.0,34.0,0.0,20067.0,0,0,108.0,0.0
4634,2023-07-13 09:00:00,56323.0,18685154000.0,331.7499778065799,8282.0,23823.0,4971.0,0.0,18.0,0.0,19120.0,0,0,109.0,0.0
4635,2023-07-13 10:00:00,55371.0,17834003000.0,322.0820104386773,7540.0,23588.0,4972.0,0.0,0.0,0.0,19209.0,0,0,62.0,0.0
4636,2023-07-13 11:00:00,55442.0,18166915000.0,327.6742361386674,7701.0,23992.0,4972.0,0.0,0.0,0.0,18701.0,0,0,76.0,0.0
4637,2023-07-13 12:00:00,55880.0,19210257000.0,343.776968503937,8411.0,24795.0,4973.0,0.0,0.0,12.0,17585.0,0,0,104.0,0.0
4638,2023-07-13 13:00:00,56254.0,19146495000.0,340.35793010274824,8173.0,25053.0,4975.0,0.0,0.0,1689.0,16258.0,0,0,106.0,0.0
4639,2023-07-13 14:00:00,58303.0,18504691000.0,317.38831621014356,7368.0,24994.0,4975.0,0.0,0.0,6337.0,14540.0,0,0,89.0,0.0
4640,2023-07-13 15:00:00,61415.0,18074992000.0,294.30907758690876,6629.0,25326.0,4975.0,0.0,0.0,9442.0,14926.0,0,0,117.0,0.0
4641,2023-07-13 16:00:00,65204.0,20864575000.0,319.9891877798908,8534.0,27377.0,4973.0,0.0,14.0,10859.0,13336.0,0,0,111.0,0.0
4642,2023-07-13 17:00:00,69325.0,23730096000.0,342.30214208438514,10007.0,30630.0,4972.0,0.0,21.0,11361.0,12195.0,0,0,139.0,0.0
4643,2023-07-13 18:00:00,72554.0,25788315000.0,355.4361578961877,10741.0,33720.0,4971.0,0.0,23.0,12021.0,10948.0,0,0,130.0,0.0
4644,2023-07-13 19:00:00,75902.0,27648986000.0,364.2721667413243,11121.0,37129.0,4970.0,0.0,27.0,12489.0,10011.0,0,0,155.0,0.0
4645,2023-07-13 20:00:00,78911.0,28895018000.0,366.17224468071623,11039.0,40160.0,4968.0,0.0,31.0,12454.0,10056.0,0,0,203.0,0.0
4646,2023-07-13 21:00:00,79987.0,29345223000.0,366.8749046720092,10853.0,41670.0,4967.0,0.0,112.0,12149.0,10044.0,0,0,192.0,0.0
4647,2023-07-13 22:00:00,80423.0,29273521000.0,363.99439215149897,10584.0,42120.0,4966.0,0.0,116.0,12102.0,10349.0,0,0,186.0,0.0
4648,2023-07-13 23:00:00,80573.0,28574808000.0,354.64495550618693,10188.0,41435.0,4967.0,0.0,183.0,11638.0,12008.0,0,0,154.0,0.0
4649,2023-07-14 00:00:00,79890.0,29102401000.0,364.2808987357617,10411.0,42252.0,4966.0,0.0,113.0,9731.0,12184.0,0,0,233.0,0.0
4650,2023-07-14 01:00:00,78307.0,29915046000.0,382.0226288837524,10803.0,43371.0,4966.0,0.0,130.0,5107.0,13433.0,0,0,497.0,0.0
4651,2023-07-14 02:00:00,75582.0,29705735000.0,393.0265804027414,10838.0,43287.0,4967.0,0.0,102.0,471.0,15480.0,0,0,437.0,0.0
4652,2023-07-14 03:00:00,73760.0,27325088000.0,370.4594360086768,10328.0,39224.0,4968.0,0.0,42.0,0.0,19064.0,0,0,134.0,0.0
4653,2023-07-14 04:00:00,70574.0,24520562000.0,347.4446963470967,9894.0,33567.0,4968.0,0.0,7.0,9.0,21951.0,0,0,178.0,0.0
4654,2023-07-14 05:00:00,66526.0,22368880000.0,336.2426720380002,9496.0,29570.0,4962.0,0.0,7.0,0.0,22408.0,0,0,83.0,0.0
4655,2023-07-14 06:00:00,62897.0,20072841000.0,319.1382895845589,8506.0,26468.0,4956.0,0.0,7.0,0.0,22871.0,0,0,89.0,0.0
4656,2023-07-14 07:00:00,59825.0,19235946000.0,321.53691600501463,7966.0,25771.0,4957.0,0.0,5.0,0.0,21012.0,0,0,114.0,0.0
4657,2023-07-14 08:00:00,57484.0,19335593000.0,336.3647797648041,8244.0,25432.0,4957.0,0.0,6.0,0.0,18735.0,0,0,110.0,0.0
4658,2023-07-14 09:00:00,55890.0,20277424000.0,362.8095186974414,8762.0,26501.0,4957.0,0.0,23.0,0.0,15518.0,0,0,129.0,0.0
4659,2023-07-14 10:00:00,55063.0,21091965000.0,383.05150464013946,9360.0,27145.0,4959.0,0.0,5.0,0.0,13517.0,0,0,77.0,0.0
4660,2023-07-14 11:00:00,55106.0,21542421000.0,390.9269589518383,9524.0,27835.0,4960.0,0.0,5.0,0.0,12701.0,0,0,81.0,0.0
4661,2023-07-14 12:00:00,55192.0,22160296000.0,401.51282794607914,9664.0,28935.0,4960.0,0.0,5.0,10.0,11496.0,0,0,122.0,0.0
4662,2023-07-14 13:00:00,55524.0,22131290000.0,398.5896189035372,9547.0,29018.0,4960.0,0.0,5.0,1415.0,10455.0,0,0,124.0,0.0
4663,2023-07-14 14:00:00,57937.0,21893290000.0,377.88097416158934,9661.0,27827.0,4962.0,0.0,5.0,5749.0,9639.0,0,0,94.0,0.0
4664,2023-07-14 15:00:00,61656.0,22184516000.0,359.8111457116907,9646.0,28210.0,4963.0,0.0,5.0,8919.0,9813.0,0,0,100.0,0.0
4665,2023-07-14 16:00:00,65623.0,23747748000.0,361.88147448303187,9968.0,30964.0,4962.0,0.0,24.0,10267.0,9317.0,0,0,121.0,0.0
4666,2023-07-14 17:00:00,69358.0,24840746000.0,358.1525707200323,10112.0,33086.0,4961.0,0.0,23.0,10979.0,10075.0,0,0,122.0,0.0
4667,2023-07-14 18:00:00,72663.0,26160902000.0,360.0305795246549,10674.0,34786.0,4959.0,0.0,23.0,11744.0,10350.0,0,0,127.0,0.0
4668,2023-07-14 19:00:00,75976.0,27428844000.0,361.0198483731705,10797.0,37360.0,4958.0,0.0,23.0,11960.0,10696.0,0,0,182.0,0.0
4669,2023-07-14 20:00:00,78553.0,28428197000.0,361.89829796443166,10904.0,39478.0,4956.0,0.0,23.0,12019.0,11036.0,0,0,137.0,0.0
4670,2023-07-14 21:00:00,79719.0,28481541000.0,357.27418808565085,10843.0,39476.0,4955.0,0.0,23.0,12194.0,11897.0,0,0,331.0,0.0
4671,2023-07-14 22:00:00,80040.0,28124356000.0,351.3787606196901,10515.0,39508.0,4953.0,0.0,24.0,11764.0,13032.0,0,0,244.0,0.0
4672,2023-07-14 23:00:00,79814.0,27982450000.0,350.5957601423309,10472.0,39391.0,4954.0,0.0,93.0,11130.0,13590.0,0,0,184.0,0.0
4673,2023-07-15 00:00:00,78608.0,28102528000.0,357.50213718705476,10629.0,39466.0,4954.0,0.0,110.0,9722.0,13554.0,0,0,173.0,0.0
4674,2023-07-15 01:00:00,76581.0,28974710000.0,378.3537692116844,10903.0,41174.0,4955.0,0.0,127.0,5249.0,13885.0,0,0,288.0,0.0
4675,2023-07-15 02:00:00,73549.0,29497223000.0,401.05539164366616,11153.0,42068.0,4956.0,0.0,127.0,593.0,14184.0,0,0,468.0,0.0
4676,2023-07-15 03:00:00,71391.0,28034785000.0,392.69354680561975,10913.0,39607.0,4957.0,0.0,71.0,7.0,15686.0,0,0,150.0,0.0
4677,2023-07-15 04:00:00,68233.0,25361165000.0,371.68474198701506,10196.0,34961.0,4957.0,0.0,5.0,7.0,17950.0,0,0,157.0,0.0
4678,2023-07-15 05:00:00,64708.0,22843785000.0,353.0287599678556,9543.0,30649.0,4957.0,0.0,5.0,7.0,19470.0,0,0,77.0,0.0
4679,2023-07-15 06:00:00,61338.0,19982150000.0,325.7711369787081,7817.0,27889.0,4959.0,0.0,40.0,7.0,20541.0,0,0,85.0,0.0
4680,2023-07-15 07:00:00,58562.0,17332615000.0,295.97033912776203,5905.0,26080.0,4959.0,0.0,41.0,7.0,21502.0,0,0,68.0,0.0
4681,2023-07-15 08:00:00,56110.0,16172153000.0,288.22229549099984,5378.0,24576.0,4960.0,0.0,42.0,7.0,21064.0,0,0,83.0,0.0
4682,2023-07-15 09:00:00,54062.0,16126605000.0,298.2983426436314,5418.0,24449.0,4961.0,0.0,60.0,7.0,19102.0,0,0,65.0,0.0
4683,2023-07-15 10:00:00,52742.0,16736122000.0,317.3205794243677,5724.0,25181.0,4962.0,0.0,6.0,7.0,16753.0,0,0,109.0,0.0
4684,2023-07-15 11:00:00,52232.0,17200464000.0,329.30892939194365,5967.0,25757.0,4962.0,0.0,5.0,7.0,15439.0,0,0,95.0,0.0
4685,2023-07-15 12:00:00,51378.0,17481653000.0,340.2556152438787,6182.0,25966.0,4963.0,0.0,5.0,24.0,14155.0,0,0,83.0,0.0
4686,2023-07-15 13:00:00,51818.0,17036063000.0,328.7672816395847,5938.0,25334.0,4965.0,0.0,5.0,1673.0,13824.0,0,0,79.0,0.0
4687,2023-07-15 14:00:00,54747.0,16966067000.0,309.8994830766983,5814.0,25008.0,4964.0,0.0,5.0,6380.0,12489.0,0,0,87.0,0.0
4688,2023-07-15 15:00:00,58444.0,18089977000.0,309.5266751077955,6134.0,26593.0,4963.0,0.0,5.0,9039.0,11574.0,0,0,136.0,0.0
4689,2023-07-15 16:00:00,62822.0,20556057000.0,327.21112030817227,7685.0,28640.0,4962.0,0.0,24.0,10700.0,10667.0,0,0,144.0,0.0
4690,2023-07-15 17:00:00,67239.0,23181413000.0,344.7614182245423,9053.0,31585.0,4960.0,0.0,24.0,11116.0,10349.0,0,0,152.0,0.0
4691,2023-07-15 18:00:00,70946.0,25226306000.0,355.57051842246216,10251.0,33556.0,4959.0,0.0,24.0,11446.0,10544.0,0,0,166.0,0.0
4692,2023-07-15 19:00:00,73702.0,26967770000.0,365.90282488941955,10858.0,36253.0,4959.0,0.0,35.0,11419.0,10025.0,0,0,153.0,0.0
4693,2023-07-15 20:00:00,75959.0,28208644000.0,371.36671098882294,10989.0,38784.0,4956.0,0.0,139.0,11935.0,8981.0,0,0,175.0,0.0
4694,2023-07-15 21:00:00,77203.0,29150941000.0,377.5881895781252,11016.0,40771.0,4954.0,0.0,112.0,11777.0,8244.0,0,0,329.0,0.0
4695,2023-07-15 22:00:00,77630.0,29134825000.0,375.30368414272834,10883.0,41094.0,4952.0,0.0,114.0,11306.0,8977.0,0,0,304.0,0.0
4696,2023-07-15 23:00:00,77267.0,28932959000.0,374.45428190560006,10831.0,40925.0,4952.0,0.0,180.0,10778.0,9421.0,0,0,180.0,0.0
4697,2023-07-16 00:00:00,76156.0,28715312000.0,377.05908923788013,10668.0,40989.0,4951.0,0.0,201.0,8677.0,10505.0,0,0,165.0,0.0
4698,2023-07-16 01:00:00,74216.0,29357513000.0,395.5685162229169,11141.0,41642.0,4950.0,0.0,215.0,4211.0,11740.0,0,0,317.0,0.0
4699,2023-07-16 02:00:00,71462.0,29866956000.0,417.94178724357,11263.0,42752.0,4950.0,0.0,216.0,404.0,11400.0,0,0,477.0,0.0
4700,2023-07-16 03:00:00,69363.0,28874612000.0,416.28262906737024,11290.0,40722.0,4950.0,0.0,74.0,0.0,12116.0,0,0,211.0,0.0
4701,2023-07-16 04:00:00,66328.0,26648665000.0,401.77097153539984,10705.0,36857.0,4951.0,0.0,6.0,0.0,13609.0,0,0,200.0,0.0
4702,2023-07-16 05:00:00,63160.0,24662003000.0,390.4686985433819,10337.0,33191.0,4952.0,0.0,6.0,0.0,14595.0,0,0,79.0,0.0
4703,2023-07-16 06:00:00,59778.0,22612137000.0,378.268543611362,9676.0,29922.0,4953.0,0.0,6.0,0.0,15147.0,0,0,74.0,0.0
4704,2023-07-16 07:00:00,56877.0,20669506000.0,363.4071065632857,8105.0,28967.0,4954.0,0.0,5.0,0.0,14748.0,0,0,98.0,0.0
4705,2023-07-16 08:00:00,54345.0,20243018000.0,372.4909007268378,7763.0,28824.0,4955.0,0.0,6.0,0.0,12714.0,0,0,83.0,0.0
4706,2023-07-16 09:00:00,52373.0,19560833000.0,373.49078723769884,7272.0,28406.0,4955.0,0.0,22.0,0.0,11655.0,0,0,63.0,0.0
4707,2023-07-16 10:00:00,50923.0,18102622000.0,355.4900928853367,6319.0,27180.0,4956.0,0.0,5.0,0.0,12410.0,0,0,53.0,0.0
4708,2023-07-16 11:00:00,50490.0,16725285000.0,331.25935828877004,5579.0,25542.0,4957.0,0.0,5.0,0.0,14291.0,0,0,116.0,0.0
4709,2023-07-16 12:00:00,49506.0,18204236000.0,367.71777158324244,6262.0,27516.0,4958.0,0.0,5.0,11.0,10637.0,0,0,117.0,0.0
4710,2023-07-16 13:00:00,49557.0,19015875000.0,383.71723469943703,6795.0,28146.0,4959.0,0.0,5.0,1121.0,8424.0,0,0,107.0,0.0
4711,2023-07-16 14:00:00,52035.0,19338626000.0,371.6465071586432,6978.0,28104.0,4959.0,0.0,5.0,5058.0,6804.0,0,0,127.0,0.0
4712,2023-07-16 15:00:00,55081.0,19811252000.0,359.67487881483635,7194.0,28402.0,4959.0,0.0,5.0,8185.0,6199.0,0,0,137.0,0.0
4713,2023-07-16 16:00:00,57549.0,21073931000.0,366.19108933256877,8041.0,29129.0,4959.0,0.0,23.0,10933.0,4282.0,0,0,182.0,0.0
4714,2023-07-16 17:00:00,60486.0,23386961000.0,386.6508117580928,9467.0,31170.0,4959.0,0.0,27.0,11290.0,3325.0,0,0,248.0,0.0
4715,2023-07-16 18:00:00,63774.0,25645476000.0,402.13058613227963,10811.0,33521.0,4959.0,0.0,25.0,10847.0,3467.0,0,0,144.0,0.0
4716,2023-07-16 19:00:00,66480.0,26760123000.0,402.52892599277976,10942.0,35789.0,4957.0,0.0,29.0,10840.0,3763.0,0,0,160.0,0.0
4717,2023-07-16 20:00:00,68436.0,27350371000.0,399.6488836284996,11066.0,36817.0,4955.0,0.0,112.0,11257.0,4062.0,0,0,167.0,0.0
4718,2023-07-16 21:00:00,70170.0,27784858000.0,395.964913780818,10842.0,38372.0,4952.0,0.0,113.0,11119.0,4635.0,0,0,137.0,0.0
4719,2023-07-16 22:00:00,72069.0,28103266000.0,389.9494373447668,10805.0,39134.0,4950.0,0.0,153.0,11421.0,5461.0,0,0,145.0,0.0
4720,2023-07-16 23:00:00,73359.0,28698798000.0,391.2103218419008,10978.0,40102.0,4950.0,0.0,209.0,11392.0,5566.0,0,0,162.0,0.0
4721,2023-07-17 00:00:00,73256.0,28967241000.0,395.42482527028506,11090.0,40573.0,4950.0,0.0,216.0,9888.0,6353.0,0,0,186.0,0.0
4722,2023-07-17 01:00:00,71491.0,29777867000.0,416.52609419367474,11269.0,42053.0,4948.0,0.0,217.0,5358.0,7089.0,0,0,557.0,0.0
4723,2023-07-17 02:00:00,68604.0,30028702000.0,437.7106582706548,11441.0,42906.0,4949.0,0.0,213.0,625.0,8097.0,0,0,373.0,0.0
4724,2023-07-17 03:00:00,66719.0,28431688000.0,426.14079947241413,11101.0,40248.0,4952.0,0.0,73.0,6.0,10194.0,0,0,145.0,0.0
4725,2023-07-17 04:00:00,63865.0,25569988000.0,400.37560479135675,10578.0,34683.0,4953.0,0.0,5.0,0.0,13482.0,0,0,164.0,0.0
4726,2023-07-17 05:00:00,59930.0,21848579000.0,364.5683130318705,8782.0,30120.0,4954.0,0.0,6.0,0.0,15957.0,0,0,111.0,0.0
4727,2023-07-17 06:00:00,56677.0,19389873000.0,342.1118443107433,7577.0,27144.0,4954.0,0.0,42.0,0.0,16867.0,0,0,93.0,0.0
4728,2023-07-17 07:00:00,53698.0,17416919000.0,324.34949160117696,6319.0,25431.0,4954.0,0.0,41.0,0.0,16867.0,0,0,86.0,0.0
4729,2023-07-17 08:00:00,51701.0,16532965000.0,319.7803717529642,5833.0,24507.0,4956.0,0.0,42.0,0.0,16285.0,0,0,78.0,0.0
4730,2023-07-17 09:00:00,50226.0,16126147000.0,321.07169593437663,5804.0,23639.0,4957.0,0.0,59.0,0.0,15687.0,0,0,80.0,0.0
4731,2023-07-17 10:00:00,49960.0,16081449000.0,321.88648919135306,5805.0,23534.0,4957.0,0.0,5.0,0.0,15575.0,0,0,84.0,0.0
4732,2023-07-17 11:00:00,50536.0,16380902000.0,324.14322463194554,5809.0,24201.0,4958.0,0.0,4.0,0.0,15460.0,0,0,104.0,0.0
4733,2023-07-17 12:00:00,51028.0,16428713000.0,321.9548679156542,5809.0,24317.0,4959.0,0.0,4.0,20.0,15829.0,0,0,90.0,0.0
4734,2023-07-17 13:00:00,52197.0,16257791000.0,311.46983543115505,5711.0,23936.0,4958.0,0.0,4.0,2279.0,15222.0,0,0,87.0,0.0
4735,2023-07-17 14:00:00,55721.0,15829041000.0,284.0767574164139,4945.0,24105.0,4959.0,0.0,4.0,8774.0,12855.0,0,0,79.0,0.0
4736,2023-07-17 15:00:00,59738.0,16382640000.0,274.24152130971913,5258.0,24371.0,4960.0,0.0,4.0,11671.0,13391.0,0,0,83.0,0.0
4737,2023-07-17 16:00:00,64241.0,18352918000.0,285.6885478121449,5791.0,27552.0,4959.0,0.0,22.0,12490.0,13252.0,0,0,175.0,0.0
4738,2023-07-17 17:00:00,68765.0,21871940000.0,318.06791245546424,7711.0,31253.0,4959.0,0.0,23.0,13112.0,11454.0,0,0,253.0,0.0
4739,2023-07-17 18:00:00,72277.0,25615909000.0,354.41300828756033,10088.0,34623.0,4957.0,0.0,32.0,13300.0,9057.0,0,0,220.0,0.0
4740,2023-07-17 19:00:00,76144.0,28066647000.0,368.5995876234503,10434.0,39595.0,4956.0,0.0,111.0,13174.0,7669.0,0,0,205.0,0.0
4741,2023-07-17 20:00:00,79239.0,29384960000.0,370.8396118073171,10435.0,42692.0,4954.0,0.0,111.0,13062.0,7802.0,0,0,183.0,0.0
4742,2023-07-17 21:00:00,80327.0,29879005000.0,371.96714678750607,10594.0,43375.0,4952.0,0.0,111.0,12673.0,8328.0,0,0,294.0,0.0
